,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2068,55511,55511,Lane's dad had been in the army and he wanted the same for Lane.,Now both men are happy - because Lane is a military doctor.,Lane followed his his dad's footsteps as a waiter.,Lane followed his his dad's footsteps.,1
4827,118342,118342,Tabitha was at her public library trying to find a book.,Tabitha decided to choose that book.,Tabitha didnt read the first paragraph by her favorite author.,Tabitha read the first paragraph by her favorite author.,1
1997,118338,118338,Tabitha was at her public library trying to find a book.,Tabitha decided to choose that book.,Tabitha found a crumb on the floor.,Tabitha found a fictional book.,1
2256,143614,143614,Aya was practicing to make balloon animals.,Aya was so proud of her newfound ability!,Aya practiced a lot to make balloon animals.,Aya practiced never to make balloon animals.,0
1558,34452,34452,Rosie was at the grocery store.,The girl thanked her dozens of times and then hurried away.,She found a girls wallet and kept it.,She found a girls wallet and gave it back.,1
195,34454,34454,Rosie was at the grocery store.,The girl thanked her dozens of times and then hurried away.,"While Rosie was there, a girl helped Rosie carry her groceries out.","While Rosie was there, she helped a girl carry her groceries out.",1
4336,126153,126153,Katy's cell phone was broken.,She then purchased the phone and started making calls.,Katy went to the store and picked a new television.,Katy went to the store and picked a new phone.,1
1118,72477,72477,Adrian badly needed money.,They said he was grown and not to call them for money.,Adrian never asked his parents for any help.,Adrian called his parents and asked them to help.,1
1251,59880,59880,Ada had tried shrimp once and hated it.,The cocktail sauce actually made Ada enjoy the shrimp!,Ada always used sauces with her shrimp.,ada never used sauces with her shrimp before.,1
4712,78046,78046,Jim wanted to do something nice for his girlfriend.,She said she hated the idea of killing living things.,Jim decided to bring her on a shopping trip.,Jim decided to bring her on a hunting trip.,1
3093,66531,66531,Nikki wanted to make pizza at home.,She is very happy with her mixer.,Nikki also wanted to make another pizza.,Nikki also wanted to make a smoothie.,1
2835,68883,68883,John was the only boy in his dance class.,John liked being the only boy in his dance class.,John got to dance with all the girls.,John did not want to dance with all the girls.,0
1802,3052,3052,Jeff painted his mailbox bright blue to make it look nice.,Jeff limped home and painted his box green the next day.,After finishing a safe driver missed his leg.,As he was finishing a hit and run driver clipped his leg.,1
2016,105675,105675,Alyssa got some coffee on the way to work.,She almost had an accident as she screamed out in pain.,Alyssa sipped a little coffee carefully.,Alyssa spilled a little coffee on her lap.,1
4744,95321,95321,"Drew was a good kid, wanted to go in the navy.",Drew was a week away from turning 18.,Drew was planning on joining the army.,Drew was planning on joining the navy.,1
4068,70280,70280,Bill could not sleep at night.,The two pillows were stacked atop each other and Bill slept soundly.,Bill tried stacking his pillows to help him sleep.,Bill tried tossing his pillows to help him sleep.,0
2443,141788,141788,Tim wanted to do something for his girlfriend on her birthday.,Tim was happy with her reaction to the gift.,Tim planned a vacation to his girlfriend's worst city.,Tim planned a vacation to his girlfriend's favorite city.,1
1636,94616,94616,My wife and I had dinner with former coworkers a month ago.,Nobody at the table was satisfied with Shelly's response.,Shelly was asked why so many people were hired.,Shelly was asked why so many people were laid off.,1
4050,12424,12424,Emily didn't have enough time to eat breakfast.,Someone cracked a joke and Emily was embarrassed.,Emily's anaconda made grumbling sounds.,Emily's stomach made grumbling sounds.,1
161,12425,12425,Emily didn't have enough time to eat breakfast.,Someone cracked a joke and Emily was embarrassed.,Emily's head made grumbling sounds.,Emily's stomach made grumbling sounds.,1
3414,105104,105104,Tina decided she wanted an ice cream party.,"By the time they went to bed, they were sugar high.",She invited her friends over. They each ate several bowls of corn and seasoning.,She invited her friends over. They each ate several bowls of ice cream and toppings.,1
583,264,264,Missy love her chocolate.,Missy got the biggest chocolate bar and became super happy.,Missy decided not to go to the candy store.,Missy decided to go to the candy store.,1
1932,123455,123455,Gina was in music class.,But she loved it nonetheless.,Gina couldn't carry a tune and her singing sounded awful. She hated it.,Gina couldn't carry a tune and her singing sounded awful.,1
520,74936,74936,Lisa had just finished up shopping.,She had to wrap it in a coat before she could use it.,Lisa hide her neon glowstick she sold.,Lisa pulled out her neon glowstick she purchased.,1
1108,132348,132348,Sam felt so hungry.,"She was sick and had to go to the hospital, never to eat cake again.",She almost ate a piece of cake that had been in her fridge for over 2 years.,She ate a piece of cake that had been in her fridge for over 2 weeks.,1
2306,102359,102359,Growing up in the South has been an adventure.,"However, the South is usually made fun of for many things too.",the South has many positive features.,the South has many negative features.,0
1819,118317,118317,John and his pals made fun of the cafeteria ladies.,John was aghast when his mom showed her cafeteria lady uniform.,John heard his mom calling to him.,John heard his grandson calling to him.,0
53,118327,118327,John and his pals made fun of the cafeteria ladies.,John was aghast when his mom showed her cafeteria lady uniform.,John's mom tells him she got a new job today.,John tells his mom he got a new job today.,0
4470,144501,144501,I played an April Fools joke on my friend in 1996.,"She came running down to tell us, only to find I tricked her.",She played the same joke on me 20 years later.,I then played the same joke 20 years later.,1
4725,84531,84531,Ivy was flying in a small sightseeing plane.,"When the plane suddenly corrected, Ivy felt a wave of relief.",The bus started diving towards the ground unexpectedly.,The plane started diving towards the ground unexpectedly.,1
1914,80635,80635,CJ loved clams.,CJ had a great dinner that night with the clams.,CJ went to the store and bought clams.,CJ went to the store and couldn't buy clams.,0
739,60388,60388,Rita and Katie were looking for the moon.,They went inside before they saw the moon.,There were no clouds blocking the moon and Rita and Katie could see it.,There were too many clouds in the sky and Rita and Katie couldn't see the moon.,1
3180,164456,164456,"When Tiffany was 17, she got a job at a nursing home.","Four Years later, Tiffany graduated and loved her job as a nurse.",Tiffany decided she hated nursing and dealing with patients.,Working in the nursing home inspired Tiffany to pursue nursing.,1
2596,84641,84641,Ana decided to take her toddler daughter to the grocery store.,Ana resolved never to take her child to the store again.,Ana did not get what she wanted so she laid down in the aisle and threw a fit.,Ana's daughter did not get what she wanted so laid down in the aisle and threw a fit.,1
3779,152147,152147,Jane was too tired to do the laundry.,She vowed never to let him do laundry again.,jane asked her husband to do it and he got a red shirt in the whites.,Jane's husband asked her to do it and she got a red shirt in the whites.,0
1310,76650,76650,My dog kept getting sick.,She was even sicker than before.,My dog just died at thirteen years old.,My dog just turned thirteen years old.,1
455,165686,165686,Today I was cooking hamburgers inside.,Now I have a blister.,I was careful while cooking.,I burned my hand.,1
4941,136719,136719,Gina was unable to open the door to her room.,She sat on the radiator and waited for someone to come and help.,It got very hot in the room.,It got very cold in the room.,1
1457,45674,45674,Gina came outside to see her niece sitting in the car.,"She glanced back at the car one more time, then kept walking.",Gina saw her niece was trying to get Ginas attention.,Gina saw her niece was making out with her boyfriend.,1
4802,6655,6655,Mike was talking to Molly.,He was relieved to find out that it was not himself.,He realized Molly looked nothing like him.,He began to think Molly looked like him.,1
2768,36389,36389,Two old men were sitting in rockers on the front porch.,The second man took off his socks and threw them at the first man.,Two old men started to argue and get upset.,Two old men started to apologize and shook hands.,0
1890,36391,36391,Two old men were sitting in rockers on the front porch.,The second man took off his socks and threw them at the first man.,Two old men started to argue and get upset.,Two old men started to kiss and get fresh.,0
1298,36390,36390,Two old men were sitting in rockers on the front porch.,The second man took off his socks and threw them at the first man.,Two old men started to argue and get upset.,Two old men started to doze off and snore.,0
733,8869,8869,Ben was a college student with no money.,Ben took a job as a waiter.,didn't apply for jobs all around the campus.,applied for jobs all around the campus.,1
1404,145713,145713,Hannah was always been obsessed with dogs.,Hannah has decided to leave him if he doesn't get her a Corgi.,"Her boyfriend wants to get a dog, so Hannah gives him a dog.","Her boyfriend doesn't want to get a dog, so Hannah gives him an ultimatum.",1
364,8777,8777,Ben had just discovered he was going to be a big brother.,Soon Ben was best friends with his baby bro-bro!,Ben's baby sister was born a week later.,Ben's baby brother was born a week later.,1
1324,45483,45483,A man ordered pancakes in a diner from the server.,The cook decided to remake the pancakes.,The man simply loved the pancakes.,The man did not like the pancakes.,1
3196,97178,97178,I played Monopoly with my kids last night.,"In the end, I bankrupted everyone.",I was the worst at the game I built few houses.,I was the best at the game I built lots of mansions.,1
1861,52593,52593,Mitch had to start his new teaching job today.,Now the little kid calls him LeBron James instead of Mr Francis.,Mitch threw a crumpled paper into the trash and missed.,Mitch threw a crumpled paper into the trash.,1
396,161081,161081,Two old men played chess on Fridays.,Two old men used to play chess on Fridays.,One old man moved to a different state.,They played at a different park.,0
3019,52103,52103,Tamara loved cake.,She baked a delicious cake at home.,Tamara wanted broccoli for desert.,tamara wanted cake for dessert.,1
557,87116,87116,Tonya loved to play outdoors.,She learned not to play with Toads so close to her face.,Tonya played next to the pond with the birds.,Tonya played next to the pond.,1
3187,83284,83284,Jamie lost his parents in the war.,Jamie stole a loaf of bread from a corner store.,Jamie was adopted by a rich couple.,Jamie was now a homeless orphan.,1
4335,102880,102880,I decided I wanted to sign up for a christmas club with my bank.,I am glad I signed up.,The  Christmas club is a ripoff with endless hidden fees.,The club gives a lot of discounts.,1
1098,73087,73087,A girl was in line to ride a plane.,Luckily she could use her phone as a ticket too.,She left her physical ticket in her pocket.,She left her physical ticket at home.,1
4091,88086,88086,I wanted to curl my hair.,"Finally, my hair was curly.",I plug up the curler and curled my hair.,I plugged in the straightener and straightened my hair.,0
551,159648,159648,Frieda set out to buy herself a car.,"Frieda did her own research online, and made an informed purchase.",Frieda had no choice to make.,Frieda had to make a choice.,1
3271,159222,159222,Ellen wanted to learn to cross-stitch.,Soon Ella was cross-stitching like a professional!,Ellen bought a book on sewing birds.,Ellen bought a book on cross-stitching.,1
157,24034,24034,Tee wanted to paint her nails.,Her nails came out beautifully!,Tee watched a video of how to paint nails.,Tee watched a video rather than paint nails.,0
2054,152178,152178,Jenna was going sun tanning at the beach.,Her entire body was sore from being sun burnt.,Jenna fell asleep on the shaded beach this morning.,"Jenna, fell asleep on the beach this morning.",1
1117,92233,92233,Dan painted a string of swastikas on the curb in front of his house.,Dan quickly painted over the symbols with a coat of yellow paint.,Dan's neighbors threatened to sell his house.,"Dan ,neighbors threaten to picket his house.",1
2146,161697,161697,Kim we to the supermarket to buy paper towels.,A store clerk noticed this and told her to get down.,She climbed under a small shelf to get to them.,She climbed a tall shelf to get to them.,1
1306,110311,110311,Vincent was eating breakfast at a diner.,They promised to stay in touch.,"Vincent saw an old friend from years ago, they exchanged wives.","Vincent saw an old friend from years ago, the exchanged numbers.",1
4875,54448,54448,Jeff hates doing yard work.,Jeff is spending his weekend cleaning the yard.,Jeff's neighbor offered to clean and mow Jeff's yard.,Jeff's neighbor offered money to clean and mow yard.,1
4024,55392,55392,Jenna always had to leave two hours early to catch the bus for work.,"Jenna now has a car, house, and is in need of nothing.",Jenna worked hard so she could pay off debt.,Jenna worked hard so she could buy new things.,1
467,136157,136157,Patty is surprised that it is becoming so cold this fall.,Patty feels ready to face the cold weather now.,Patty got her summer clothes out.,Patty got her winter clothes out early this year.,1
403,160460,160460,Ed tossed a bag of chips into his backpack before he walked to school.,Ed had to eat the destroyed chips for lunch.,The chips rested on top of his books.,The chips got smashed under his books.,1
3668,146624,146624,Carlos pulled up to his cousin's house and parked at the curb.,Prosecutors say Carlos wasn't illegally parked.,The freedom was clearly marked to allow parking.,The curb was clearly marked to allow parking.,1
1681,20387,20387,I was making a right turn at a stop sign.,A woman yelled obscenities at me for pulling out in front of her.,A dog ran across the street at the same time.,A woman ran across the street at the same time.,1
4851,40657,40657,Jason was going to get married today.,The best man did his job and finally calmed down Jason.,Jason had a panic attack minutes before the wedding.,The best man had a panic attack minutes before the wedding.,0
1362,23515,23515,Tom worked very hard all day.,Tom was ate dinner and satiated his appetite.,Tom was told he needed to diet.,Tom was told he needed to eat.,1
436,43817,43817,Dirk was a fine pianist.,Dirk liked how it sounded.,Dirk did not composed a new symphony.,Dirk composed a new symphony.,1
896,59044,59044,Trip loved watermelon.,Trip enjoyed the flavor of the seeds.,Tripped like taking the seeds out of the watermelons.,Trip bought a seedless watermelon.,0
4303,27045,27045,Luke broke his phone.,He was excited to have a working phone again.,Luke took his phone to be repaired.,Luke took his world peace to be repaired.,0
3841,27036,27036,Luke broke his phone.,He was excited to have a working phone again.,In the afternoon Luke brought the phone to a technician.,In the afternoon Luke brought the phone to a biologist.,0
543,27043,27043,Luke broke his phone.,He was excited to have a working phone again.,Luke bought a new phone.,Luke hasn't bought a new phone yet.,0
2736,61982,61982,Kelly really liked working out.,Kelly was very happy about it.,Kelly was getting into poor physical shape.,Kelly was getting into great physical shape.,1
3854,125465,125465,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina was away for the weekend and couldn't try out her new bed.,0
953,125461,125461,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina stayed in the living room one night.,0
515,125470,125470,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,the mattress was puffy and soft.,The mattress was hard and uncomfortable.,0
354,125459,125459,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina preferred sleeping on the couch.,0
4967,41509,41509,Sally hated high school.,Sally was livid!,Sally dropped out the next day.,Sally had to go back the next day.,1
4592,103728,103728,Sam was struggling to pay his bills.,Sam had to find a third job.,Sam had enough money even while working one job.,Sam still didn't have enough money even while working two jobs.,1
4855,66314,66314,Jeremy wrote a song.,He got sick of the song.,"Jeremy wanted to perfect the song, so he practiced it a little.","Jeremy wanted to perfect the song, so he practiced it a lot.",1
752,25529,25529,"One day, my family's dog ran away.","Thankfully, our dog was safely returned home.",Our neighbor didn't find the dog.,Our neighbor found the dog.,1
1050,10383,10383,Jon was a criminal.,Jon was sentenced to prison for life.,Jon got caught saving someone.,Jon got caught murdering someone.,1
2409,168068,168068,Jen really wants the new Barbie doll.,Jen is very proud of herself.,Jen stole some money and bought it.,Jen saved some money and bought it.,1
802,15332,15332,Ned loves cereal.,Until he choked and milk being the only thing in his reach.,Ned couldn't eat any more cereal with his mouth.,Ned crammed too much cereal into his mouth.,1
3623,112576,112576,"When Joan went to local ball games, she couldn't believe the fervor.",Joan leapt to her feet and emitted a sound of unprecedented volume.,Joan thought it was far too loud.,Joan thought it was just right.,0
1383,141717,141717,I had a rabbit named Thumper.,I never got anymore rabbits after this.,"Thumper, the small bird, got snatched by a eagle.",Thumper got snatched by a eagle.,1
4807,32823,32823,The wind was getting very bad by Rick's house.,"They both made it safely to the basement, but the house was destroyed.",Rick's house was missed by the tornado.,Rick's house was hit by a tornado.,1
239,32821,32821,The wind was getting very bad by Rick's house.,"They both made it safely to the basement, but the house was destroyed.",Rick's house was hit by a snow ball.,Rick's house was hit by a tornado.,1
1556,33269,33269,I was invited to a wedding.,There was not enough food for everyone.,I forgot to RSVP for myself and my guest.,I remembered to RSVP for myself and my guest.,0
3464,88032,88032,I was walking around the grass one day.,I moved away and he climbed down and walked away.,I ran into a tree.,I ran into a kitten.,1
2572,147980,147980,Matt was out for a walk with his mom.,Matt was frustrated about what he found.,Matt found a coin and it was worth thousands!.,Matt found a coin but it was a Canadian coin.,1
2110,160197,160197,My friend built a campfire in front of our tents.,I took a bucket of water to extinguish the flames.,The fire helped keep the bears and raccoons away.,The fire was too close and caught the tents on fire.,1
0,121277,121277,Juanita woke up early for a canoe ride on the lake.,Juanita climbed back into the boat.,Juanita canoed without any trouble.,Juanita's canoe tipped over and she fell in the river.,1
3290,13604,13604,John was very focused on the grill.,Five minutes later he returned to a grill full of burned burgers.,"He left to go to the bathroom, but was only gone a minute.",He left to go to the bathroom.,1
3327,38239,38239,Nina went to the beach to swim one day.,Nina had to go home without getting to swim.,"When Nina arrived, they realized that they had been swimming in their bathing suit.","When Nina arrived, she realized that she had forgotten her bathing suit.",1
1777,33022,33022,The mom really wanted to get the boy's picture with Santa.,The boy left without getting his picture taken.,"The boy disliked Santa and threw a huge tantrum, which caused onlookers to laugh and whisper; so the mother stayed.","The boy disliked Santa and threw a huge tantrum, which caused onlookers to snicker and whisper; so the mother left.",1
715,115351,115351,Amy watched the other kids play and stared at her inhaler.,Amy felt terrible.,One of the kids who were playing liked her inhaler.,One of the kids who were playing made fun of her inhaler.,1
1787,56905,56905,Amy's grandmother took her to Sally's Beauty Supply.,Her grandmother wouldn't pay that much so she chose a cheaper one.,Amy found an expensive toy train.,Amy found an expensive hair color.,1
173,69884,69884,Lauren notices that her jeans have developed a small rip.,Lauren is happy that her jeans are no longer ripped.,she tears the other side.,Lauren got new jeans.,1
527,78789,78789,Todd was typing an essay for his class.,Todd was able to submit his paper later that night.,Todd did not work through the night.,Todd worked through the day.,1
3990,73768,73768,Mary and Rob wanted to get some food.,They had to walk around for an hour before eating.,They unfinished that they didn't exercise yet.,They realized that they didn't exercise yet.,1
1964,167642,167642,Johnny never thought he would be in an avalanche.,Johnny and his friends outran the rocks using their motorcycles.,"While riding with some friends in the mountains, johnny heard a loud scream and looked up to see a eagle coming down.","While riding with some friends in the mountains, they heard a loud noise and looked up to see rocks coming down.",1
4986,16011,16011,"Jake opened his fridge, looking for food.",Jake then threw the sandwich away.,Jake ate a delicious sandwich nearby.,Jake found a moldy sandwich.,1
3831,66488,66488,Columbus wanted to find a route to India.,"But instead, he discovered America!",He thought he was very lost in his journey.,He thought he was very close in his journey.,1
2210,66485,66485,Columbus wanted to find a route to India.,"But instead, he discovered America!",He knew exactly which direction to go in.,He got lost and was pointed int he wrong direction.,1
192,467,467,James loved drinking beer but he had never seen a brewery.,He decided that he wanted to visit more breweries.,James decided to visit a local bar.,James decided to visit a local brewery.,1
496,34109,34109,My dad called me.,"By the time I got there, she had passed away.",My mom was very healthy.,My mom was sick.,1
3791,128500,128500,Laura and Max were camping.,"Laura was so excited, and she said yes right away.",Max asked Laura to go grocery shopping.,Max asked Laura to go canoeing.,1
570,156286,156286,Jack and Jill went out on their dock.,Jill saved Jack's life.,Jack tripped and fell into the anti-tears.,Jack tripped and fell into the water.,1
135,40747,40747,Kimmi was fifteen and needed a bra.,"There, Kimmi selected a few pretty bra and panty sets.",Her mother took her bra shopping.,Her mother took her bra shopping and forgot Kimmi.,0
3468,147366,147366,Art was throwing a holiday party.,Dozens of people showed up for his party!,Art never sent an invite to anyone.,Art sent an invite over social media.,1
3095,17276,17276,Brandon woke up this morning with his tooth missing.,Brandon checked the next day and found 50 cents under his pillow.,Bandon's found it and put it under his pillow.,Brandon never found it and couldn't place it under his pillow.,0
2227,17280,17280,Brandon woke up this morning with his tooth missing.,Brandon checked the next day and found 50 cents under his pillow.,He ran to his Mom fearful he'd swallowed it.,He stuck it back into place in his mouth so Mom wouldn't find out.,0
87,79838,79838,Susie was feeling under the weather because her necklace was gone.,She offered an award to whomever would find it.,The necklace was inherited from her grandmother.,The necklace was found by her grandmother.,0
3743,109991,109991,I turned on the TV to listen to the most recent debate.,It looks like it will be another ugly campaign season.,There was lots of respect.,There was lots of mudslinging.,1
2030,9833,9833,"Gina walked out into the fluffy, deep snow.",She looked down to see her black boots were covered in white snow.,Her feet sunk a few inches into the snow.,Her feet sunk deep into the snow.,1
1161,144226,144226,Jesse leans against the plain wooden foot board of her bed.,"She finishes with a lonely sigh, pining for her recently dead mom.",She hung the worn quilts lying there.,Jesse folded the worn quilts lying there.,1
1122,61875,61875,Melinda wanted to go see a scary movie.,Melinda wished that she had brought someone.,Melinda went with her friends.,Melinda went by herself.,1
1539,36708,36708,Caroline never drinks carbonated beverages.,Caroline opened the soda and drank it all in one gulp!,Caroline decided to try a new juice.,Caroline decided to try a new soda.,1
3487,124523,124523,Adam was playing darts with his friends.,"By the end of the night, Adam was throwing like an expert!",Adam kept getting worse and worse at darts.,Adam kept getting better and better at darts.,1
2767,159238,159238,Rhonda despised the popular clique of girls at school.,Rhonda realized the girl was someone she'd been writing about.,Rhonda was ignored by a girl from the clique.,Rhonda was approached by a girl from the clique.,1
4867,61407,61407,Carl bought a new phone.,He switched back to the old phone.,"After using it for two weeks, Carl still loved it.","After using it for two weeks, Carl knew he'd made a mistake.",1
4341,122049,122049,Cam wanted to help her church.,Cam did more good with her hands than others did with dollars!,Cam did whatever it takes.,Cam did nothing it takes.,0
3220,71987,71987,Alice had no clean clothes left.,Alice loaded the clothes back in the car and went to the bank.,Alice took her money and clothes to the laundromat.,Alice didn't have any money when she got to laundromat.,1
2863,35979,35979,Felicia's granddaughter gave her a beautiful mug for her birthday.,Felicia was very sad about her broken mug.,Felicia's granddaughter was careful with it.,Felicia's granddaughter dropped it by accident.,1
4392,26593,26593,Ariel twirled around in her smart looking dance outfit.,Ariel smashed her head on the stage and died.,Ariel slipped into the dress.,Ariel slipped and fell over.,1
3326,89921,89921,Gregory took a pottery class at a nearby night school.,He broke all of the pots he made.,Gregory tripped onto the pots but managed to avoid them all.,Gregory tripped over onto the pots.,1
3376,155268,155268,Henry has always been a bit messy.,Now Henry's room is clean and Henry's parents are proud of him!,Henry did not clean his room.,Henry cleaned his room.,1
1473,50916,50916,Rosie was proud to have a solo in her choir's concert.,She was relieved when everyone assured her she had sounded good.,Rosie was unconfident in her ability to perform well in the soccer match.,Rosie was unconfident in her ability to perform well.,1
404,50914,50914,Rosie was proud to have a solo in her choir's concert.,She was relieved when everyone assured her she had sounded good.,Rosie was confident Sharon would perform well.,Rosie was unconfident in her ability to perform well.,1
4777,72608,72608,It's hard to find a mechanic you can trust.,"Ken told Charles to pick up his car but he couldn't, so he lost it.",Charles' cat was towed by a man named  Ken.,Charles' car was towed by a man named Ken.,1
757,94211,94211,Will said he was going to be the best actor of all time.,"That led to an acting career, and now he is the best actor ever.",He went to nursing school to hone his skills.,He went to acting school to hone his skills.,1
3674,12987,12987,Jeff works very hard at work.,Jeff's boss assured him he would take care of the slackers.,Jeff talked to his boss about workload equality.,Jeff talked to his boss about getting a bigger workload.,0
2948,13203,13203,Liz moved into a new neighborhood and a new school for her kids.,Now she encourages others to reach out and volunteer to get involved.,Liz's kids quit an extracurricular program at school.,Liz's kids joined an extracurricular program at school.,1
1105,126003,126003,My husband was in a bad accident in college.,He still tried to make it to his gig!,My husband practices his swimming every day.,My husband practices his stand up jokes every day.,1
147,126002,126002,My husband was in a bad accident in college.,He still tried to make it to his gig!,"My husband practices his stand up jokes once every decade."".",My husband practices his stand up jokes every day.,1
170,121531,121531,The Johnson's dog loved to chew.,He stopped chewing on their things!,They sprayed their dog with an anti-chew spray.,They sprayed their things with an anti-chew spray.,1
782,147201,147201,One day Adam wanted to take anger out on a date.,Adam told Angel she looked very lovely.,Angel was really nervous about her common haircut.,Angel was really nervous about her new haircut.,1
16,110984,110984,Jason notices his old slippers are torn.,"Even though they are expensive, he buys the nice slippers.",Jason goes to the store to buy new slippers.,The store is out of slippers.,0
3621,2385,2385,Mary makes candles.,Mary felt unappreciated.,Mary hogged all the candles to herself even though Tina wanted one.,Mary gave Tina a candle but got no thanks.,1
3574,2383,2383,Mary makes candles.,Mary felt unappreciated.,Mary gave Tina a candle and got a big hug.,Mary gave Tina a candle but got no thanks.,1
2099,54357,54357,Ed wanted to paint his house blue.,They painted the house white with blue shutters!,Ed's wife wanted to paint it red.,Ed's wife wanted to paint it white.,1
3519,4719,4719,We went whale watching on a stormy day in August.,Then the skies cleared as we made it to the channel and it was calm.,We saw a big whale.,we saw a cow in the water.,0
494,4712,4712,We went whale watching on a stormy day in August.,Then the skies cleared as we made it to the channel and it was calm.,It started storming and the water got rough.,It started storming and the pavement got choppy.,0
1913,83752,83752,I went to a barbecue at my uncle's house today.,I was in so much pain.,I tripped and fell onto a bed.,I tripped and fell into a ditch.,1
1109,41249,41249,Bobbie has been doing childcare for over 25 years in her home.,"After she changes them, she throws the diaper in the garbage.",Bobbie has never changed kid's diapers.,Bobbie changes kids diapers.,1
4651,128595,128595,Sam wanted to play baseball very badly.,He was so proud he ran straight home to show his parents.,Sam struck out the entire game.,Sam hit a home-run and got to keep the ball.,1
647,14688,14688,The zookeeper closed the zoo for the night.,The news the next morning showed a rhino running rampant.,The boss woke up the next morning to his phone vibrating multiple times from his rhino calling.,The zookeeper woke up the next morning to his phone vibrating multiple times from his boss calling.,1
2491,50235,50235,Kyle was working towards his PhD in genetics.,Everyone is so proud of him.,Kyle graduated from a job.,Kyle graduated and got a job.,1
4447,80399,80399,Little Tom was scared of his closet.,Now Tom can get a good night's sleep.,Tom helped his father to not be scared.,Tom's father helped him to not be scared.,1
3189,75837,75837,Mark wanted to become a dog trainer.,Mark was very pleased with her progress.,Mark decided against putting his dog in training to learn about it.,Mark put his dog in training to learn about it.,1
4310,96476,96476,David and his friends went to the lake.,He hurt his elbow and had to leave the lake.,David hit his foot on a rock.,David hit his elbow on a rock.,1
3521,96470,96470,David and his friends went to the lake.,He hurt his elbow and had to leave the lake.,Dave slept by the edge of the lake.,"Dave, hurt himself jumping into the lake.",1
2328,103194,103194,"During the end of the week, I went to the local market.",I liked getting a good deal.,There was a huge sale and I bought a lot of fruit.,There was a bad sale and I bought a lot of fruit.,0
213,120883,120883,Tim was very tired.,Tim was surprised how tired he had been.,Tim laid down and took a 3 minute nap.,Tim laid down and took a 3 hour nap.,1
2607,123535,123535,Alex ran across town to get to a friends house.,Alex resolved to always check his shoelaces before leaving.,He tripped and fell as saw his underwear was missing.,He tripped and fell as saw his shoes were untied.,1
2733,100844,100844,Lucy didn't want to go to church.,"Grandma gave her a stern look, and pulled out of the driveway.",Lucy told her grandma to go die.,Lucy told her grandma she didn't want to go.,1
2779,31315,31315,A girl found a message on the beach.,The message asked why the girl broke the bottle.,The boy got a reply after she sent a message back in an envelope.,The girl got a reply after she sent a message back in an envelope.,1
3737,31800,31800,I am going to make a special supper.,"After cooking for 5 hours, my special meal will be ready.",The supper is for my brothers birthday.,I decided to take my brother out for dinner.,0
998,31792,31792,I am going to make a special supper.,"After cooking for 5 hours, my special meal will be ready.",I start to gather my ingredients and plan my schedule.,I forgot to gather my ingredients and plan my schedule.,0
504,163546,163546,Ian rock climbed every week.,But might have received too much confidence for the next cliff.,Ian became very confident and tried climbing a hard cliff.,Ian became very confident and tried climbing a hard wall.,0
950,87396,87396,I schedule a doctor's appointment to remove a mole.,He snipped the mole off in no time.,I was worried about how it would hurt.,I was worried about how long will it take.,1
4703,80364,80364,Lily hated mosquitoes!,Within an hour every mosquito was dead!,Lily sprayed honey all around her porch.,Lily spayed insecticide all around her porch.,1
2754,74089,74089,Bob had a job interview.,Bob was confident going into the interview.,Bob prepared for his interview.,Bob forgot to prepare for his interview.,0
3473,85902,85902,Sarah went with her friends to the water park.,They went back the next day.,Sarah had to pay a lot for park tickets.,Sarah won free tickets to the park.,1
1621,141182,141182,John wanted to stop drinking dairy milk.,John liked all of them and no longer wanted cow's milk.,John tried different non-dairy milks both thin and weird.,John tried different non-dairy milks.,1
2702,121062,121062,Amy was buying new athletic shoes.,Amy left the store upset with the deception.,Amy looked at the shoe and discovered they were in perfect condition.,"Amy, looked at the shoe and discovered they were worn.",1
615,81049,81049,Duncan liked playing with his sister's dolls.,Now he asks before he plays with them.,Duncan's sister got to play with him.,Duncan's sister got mad at him.,1
3554,144325,144325,Jack had been struggling with his math homework.,The tutor worked with Jack all quarter and his grade improved to a B.,Jake asked a robot for help.,Jake ask a tutor for help.,1
2052,77828,77828,Billy watched his chef at work cut some carrots.,"In six weeks, he was cutting just as fast as his chef.",Billy had to practice a lot on his own.,Billy never practiced.,0
148,57608,57608,I was able to hit the ball into the green.,I fell short since the next hit was too strong.,I hit the ball again and I made it in the hole.,I hit the ball again and I overshot the hole.,1
1504,85058,85058,I was writing stories for work.,I gave him the middle finger and he fired me.,when my boss came in and started giving me great praise.,When my boss came in and started giving me a hard time.,1
819,63299,63299,Carrie had just learned how to ride a bike.,The bike frame bent and Carrie got a deep gash on her leg.,Carrie was going just right and kept her bike safe.,Carrie was going too fast and wrecked her bike.,1
1412,1286,1286,Mindy washes all the laundry for her husband and two kids.,Mindy now hand washes and air dries the family's clothes.,Mindy's husband ruined it with playdough.,"Mindy's washer broke, she was unable to wash.",1
