,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
101,52329,52329,Maria was snowboarding with friends.,They had to stop the lift and help her get down.,Maria enjoyed being up on the mountain.,Maria was scared of heights.,1
1953,152407,152407,"When I was younger, I was standing on a platform.",There is still a scar where the stitches were.,I tripped but was fine.,I tripped over a nail stick up.,1
3339,9623,9623,The girls decided to go get pedicures.,Their pedicure very relaxing.,The girls went to the movies.,The girls went to the salon.,1
4079,160869,160869,Maurice had never liked eating fruit.,"From that day forward, Maurice ate many bananas.",Maurice ate a mango for the first time.,Maurice tried a banana for the first time.,1
2447,160867,160867,Maurice had never liked eating fruit.,"From that day forward, Maurice ate many bananas.",He tried orange pudding at a party.,He tried banana pudding at a party.,1
1607,1679,1679,My friend took me out for drinks on my birthday.,We decided to go somewhere else.,The first place we went to was the best.,The first place we went to was too crowded.,1
3228,107708,107708,Kelsey had heard about a meteor shower that night.,"Unfortunately, she had a bad view due to light pollution.",She went outside in the pitch black to view it.,She went outside to view it.,1
223,168547,168547,Caroline and her brother wrote letters to Santa on Christmas Eve.,All that was there in return were presents.,"The next morning, Caroline and her brother stayed upstairs.",The next morning Caroline and her brother came downstairs.,1
1741,169189,169189,Henrietta had a best friend named Leigh.,They were best friend's necklaces.,Leigh stole Henrietta's bracelet.,Leigh gave Henrietta a gift.,1
368,156377,156377,I stroked the paintbrush across the canvas.,When I looked at my creation I was proud.,We finished our first colorful and group painting.,I finished my first colorful and solo painting.,1
726,55818,55818,Gina and her friend Lisa were listening to music in the garage.,They all had a good time anyway.,Suddenly the speaker blew up with 4kt of power.,Suddenly the speaker stopped working.,1
522,10556,10556,Tim had a problem.,This helped him pay all of his bills on time.,The money manager solved the problem by hiring Tim.,Tim solved his problem by hiring a money manager.,1
4717,39388,39388,One morning the Smith Family decided to take a ski trip.,"With Suzy's skis rented, the Smiths enjoyed skiing out on the slopes.",Suzy had her own skis and didn't need to rent.,Suzy didn't have skis yet and had to rent some.,1
3151,144074,144074,Nancy always spoiled her dog.,She started feeding him less treats and a healthier diet.,Nancy's dog started to become skinnier.,But her dog started to gain alot of weight.,1
1064,144082,144082,Nancy always spoiled her dog.,She started feeding him less treats and a healthier diet.,Nancy's dog was in great shape.,Nancy's dog was fat and had high blood pressure.,1
2498,150180,150180,Hank dreamed of being successful.,But he had no motivation to make his dreams a reality.,He figured out exactly where to start.,He could not figure out where to start.,1
4423,125930,125930,Amy wanted to learn to play lacrosse.,Amy played like a pro on her very first try!,Amy was determined to fail.,Amy was determined to do well.,1
2972,36945,36945,Tim took a shower in the morning.,His kid was laughing the whole time.,Tim never showered.,Tim started to sing while he was showering.,1
2619,22251,22251,Rolf is getting ready for work.,He decides to change clothes and go for a hike today instead.,Rolf looked outside and noticed the terrible weather.,Rolf looked outside and noticed the wonderful weather.,1
676,58331,58331,Nancy loved to listen to music on her friend's stereo.,"The stereo was great, & now her friends listened to her's instead.",But Nancy wouldn't loan her friend her radio.,her friend borrowed her radio in return.,1
882,20762,20762,Julia's parents had just put out the Christmas decorations.,She made it so that on her days she got her favorite types of candy.,Julia found the advent calendar was empty already.,Julia found the candy calendar.,1
2375,46067,46067,Matt brought his dog to the beach.,He also decided to never bring his dog back to the beach.,Matt's cat ran away from him and he had to try to catch it.,Matt's dog ran away from him and he had to try to catch it.,1
1700,127122,127122,Mark really liked Sally from school.,"Her house was filled with cats, and she is severely allergic to dogs.",He decided to go to her homeroom class one day.,He decided to go to her house one day.,1
1353,127134,127134,Mark really liked Sally from school.,"Her house was filled with cats, and she is severely allergic to dogs.",Sally went to Mark's house after school.,Mark went to Sally's house after school.,1
464,108407,108407,The Smith family drove to the beach for a fun and relaxing day.,The family headed home after a fun filled day.,"They brought their dog, who misbehaved.",They brought their dog and threw the frizbee!.,1
914,72303,72303,While surfing the net I heard someone come in my front door.,When the week was over it was sad to see him leave.,The robber had made a surprise visit.,My dad had made a surprise visit.,1
2284,9128,9128,Rex loves to go skiing when it is snowing on a weekend day.,He decides to always help his mother shovel instead of skiing.,"Whenever it snows, Rex's brother gets stuck shoveling.","Whenever it snows, Rex's mother gets stuck shoveling.",1
1369,90666,90666,My nephew has a lot of actions figures.,He agreed and cleans up his toys more now.,I asked him to keep them on the floor.,I asked him to keep them pick up off of the floor.,1
796,90672,90672,My nephew has a lot of actions figures.,He agreed and cleans up his toys more now.,They were always clean and I asked him to dirty them.,They were always dirty and I asked him to clean them.,1
4775,130963,130963,Bill's friends point out that he only dates dumb girls.,Bill admits to his friends and himself that dumb girls are his type.,"Bill thought about all his past girlfriends, and thought they were wrong.","Bill thought about all his past girlfriends, and realized they were right.",1
3333,10159,10159,"Recently, I became very unhappy with my job.",I decided to go for a run.,I needed to fill up my mind.,I needed to clear my mind.,1
3470,104007,104007,Amy was in London for a week.,She ended up having to sit inside the bus.,Amy could've gotten and Uber or a Lyft.,"Amy needed to travel to Glastonbury for a festival. Because of the commotion, there were very few Uber and Lyft drivers able to drive her two hours to her location.",1
832,104008,104008,Amy was in London for a week.,She ended up having to sit inside the bus.,"Amy needed to travel to Glastonbury for a festival. Because of the commotion, there were very few Uber and Lyft drivers able to drive her anti-bipartisan hours to her location.","Amy needed to travel to Glastonbury for a festival. Because of the commotion, there were very few Uber and Lyft drivers able to drive her two hours to her location.",1
697,104010,104010,Amy was in London for a week.,She ended up having to sit inside the bus.,Amy went to a bus continuation.,Amy went to a bus stop.,1
2620,61357,61357,I always longed for a boyfriend.,We got each other's numbers and started dating soon after.,I will never go through a dating service.,I met someone through a dating service.,1
1583,149865,149865,I used to only wear contact lenses.,So I switched to glasses and the problem resolved itself.,My eyes started becoming very sparkling and beautiful.,My eyes started becoming very dry and irritated.,1
2886,124667,124667,Fiona and Marcus moved in next door.,Fiona and I became friends even though we were very different.,The trio decided to introduce themselves to each other.,The two decided to introduce themselves to each other.,1
1542,11673,11673,George had an internship.,So he decided to go home early that day and quit his internship.,George really loved working as an intern.,George hated working as an intern.,1
3696,68820,68820,I put on my favorite white shirt to wear to the mall with friends.,My favorite shirt was ruined by a big mustard stain.,I was so happy.,I was so upset.,1
356,68811,68811,I put on my favorite white shirt to wear to the mall with friends.,My favorite shirt was ruined by a big mustard stain.,I bought an ice cream with sprinkles in the food court.,I bought a hot dog with mustard in the food court.,1
1873,115213,115213,Jane wanted cold coffee because it was a hot day.,"Four hours later, the coffee was still hot.",Jane put her coffee in a ice tray.,Jane put her coffee in a thermos.,1
2296,146485,146485,Lisa's brother was a very sound sleeper.,He was extremely angry when he looked in the mirror the next day.,She put him something on his non-clam like a mask while he was sleeping.,She put him something on his mouth like a mask while he was sleeping.,1
4695,67944,67944,My kids always wanted a dog.,So far I've been playing with it most.,I bought him a new beagle and he found interest.,I bought him a new beagle and he lost interest.,1
1602,6315,6315,Kim had been working extra hard for weeks.,She was happy to get the promotion.,So Kim's boss terminated her employment.,So Kim's boss promoted her.,1
4098,154497,154497,I saw my friend Joe sitting in lobby today.,I left him in the lobby and told him I would see him soon.,I stopped and told Joe hello because he is my friend.,I stopped an said hello to my friend Joe.,1
290,33729,33729,Janice noticed that her apartment was getting pretty messy.,"Looking around her clean apartment, she felt very proud.",Janice cleaned and organized her friend's apartment.,Janice cleaned and organized her apartmemt.,1
3387,8543,8543,Lucy's grandma had gotten her favorite ice cream.,When Lucy returned her ice cream was soup.,Lucy's grandma had to step away.,Lucy had to step away.,1
3878,126011,126011,Ava was playing at the beach one day.,"There, she set it on her dresser as a memento of the beach.",Ava lost her bracelet at the beach.,Ava found a seashell on the beach.,1
3634,126019,126019,Ava was playing at the beach one day.,"There, she set it on her dresser as a memento of the beach.",Ava found sound in the necklace.,ava found a necklace in the sand.,1
2163,126015,126015,Ava was playing at the beach one day.,"There, she set it on her dresser as a memento of the beach.",Ava got a bee sting.,Ava got a shell.,1
588,43956,43956,"One day, I decided to make some homemade pasta.","After a long time of toiling, the pasta was done.",I found a recipe and ignored it and made a pizza.,I found a recipe and followed it to make the pasta.,1
1173,33325,33325,"In Fort Worth, we have an event call hit the bricks.","However, thanks to my training the run was easy.",It is a very easy run.,It is a very long run.,1
4054,110837,110837,Tina saw on the television that it would be raining on Easter Day.,The kids rejoiced in a quick egg hunt right before it started pouring.,Tin let the kids play in the soaking rain.,tina rounded up the kids to play before it started raining.,1
1089,10353,10353,"It was a bright, warm day.",Joe regret going outside.,Joe realized he was was melting.,Joe realized he was getting sunburned.,1
4205,81822,81822,I was in India.,We became best friends!,I met a really mean Indian man there.,I met a really cute Indian girl there.,1
2856,101112,101112,"Marty had a pretty major roach problem, but he wasn't sure what to do.",He decided it might be time to call an exterminator.,Marty did some research and tried to breed roaches in vain.,Marty did some research and tried out in vain.,1
1106,16904,16904,Burke doesn't have many friends.,Burke soon reverts back to being grumpy.,Burke was accepted by a new friend group.,He tired to make friends.,1
4175,56689,56689,Ada was grocery shopping.,Ada was forced to leave the grocery store empty-handed.,Ada realized she had an appointment that she'd forgotten.,Ada realized she had forgotten her wallet!.,1
222,56694,56694,Ada was grocery shopping.,Ada was forced to leave the grocery store empty-handed.,She ended up getting two mangoes.,She ended up getting caught trying to steal.,1
4605,78581,78581,Brian was asked to watch his friends dog.,He was happy that his friends considered him trustworthy.,He did a poor job and his friends hated him afterwards.,He did a good job and his friends thanked him afterwards.,1
4227,78586,78586,Brian was asked to watch his friends dog.,He was happy that his friends considered him trustworthy.,He watched the cat instead.,He watched the dog for week.,1
2453,48417,48417,Amy had a roommate named Sue.,They didn't speak to each other for weeks.,They talk all the time.,They got into a fight.,1
2577,92085,92085,"When John asked Betty to go to a concert, she was excited.","At the end of the concert, Betty had a better appreciation for Bach.",Bach  performance was terrible.,Bach put on a wonderful performance.,1
4273,43676,43676,Amy and her friend Kim were supposed to become vegetarians.,"She decided she would rather lose a friend, than lose bacon.",Kim left Amy after catching Amy eating salad.,Kim left Amy after catching Amy eating bacon.,1
1197,43672,43672,Amy and her friend Kim were supposed to become vegetarians.,"She decided she would rather lose a friend, than lose bacon.","However, Amy loved broccoli too much to give it up.","However, Amy loved meat too much to give it up.",1
2920,123902,123902,James was having troubles with his girlfriend.,They were able to kiss and makeup.,James sat down and kicked her.,James sat down and talked with her.,1
4255,19544,19544,Jane was going to the doctor in a new town.,It was an accident but Jane was really upset.,Jane rear ended a car with her car.,Jane was rear ended in her car.,1
4154,88850,88850,Cammie was out at the store.,It was pretty bad and she had to stay somewhere else that night.,Cammie's house was safe from flooding.,Cammie's house flooded while she was gone.,1
4523,5751,5751,Ella had packed a picnic for her family.,Ella was happy that the picnic wasn't ruined.,Ella realized the weather was horrible.,Ella realized the weather was fantastic.,1
4292,164763,164763,Johnny wanted a change from his big city life in Boston.,Johnny was happy to be in a small town.,John decided to move to a bigger city.,Johnny decided to move to a smaller city.,1
2747,164773,164773,Johnny wanted a change from his big city life in Boston.,Johnny was happy to be in a small town.,johhny packed up his belongings and moved to new york city.,Johnny packed up his belongings and moved to the country.,1
822,82265,82265,Lenny and Sheila celebrated their 40th Anniversary by taking a trip.,They decided they would renew their vows on their 50th Anniversary.,They knew they wanted to throw a party for their 40th.,They knew they wanted to throw a part for their 50th.,1
3071,101765,101765,My friends invited me to go to the beach.,I became sad after looking at the beach pictures on social media.,I decided that I would love to go.,I decided that I did not want to go.,1
3418,115071,115071,"When Billy went to bed Tuesday night, it was snowing.",School was cancelled the next three days.,It snowed just three centimeters on Billy's street.,It snowed three feet on Billy's street.,1
922,165503,165503,Sam's parents were out for the weekend.,Sam was in real trouble.,Sam cleaned up the house.,Sam threw a party at their house.,1
4932,137822,137822,Elena was a little person and was very insecure.,He brought a full-sized woman to his company's holiday party.,Elena was a huge person and was very insecure.,She really liked a man at work but he wouldn't acknowledge her.,1
4899,9657,9657,When Kris was young he scared his parents.,They now tell his kids this story to remind him.,Kris's parents said he thought it was funny.,Kris's parents said he would never live it down.,1
3170,132978,132978,Tina drove her car to work.,Tina wisely decided to go work on a different road.,Tina ran into a stop sign but navigated out of it.,Tina ran into traffic but navigated out of it.,1
3561,11637,11637,In the month of November the shoppers come out of hiding.,She was fighting with an old lady over the last pair of snow boots.,"One day, a woman wanted a deal so bad, she begged for it.","One day, a woman wanted a deal so bad, she became extremely violent.",1
2591,110442,110442,Glen was in the mood for a walk.,Glen ran his best marathon time ever.,Glen decided to not walk at all.,Glen started walking every day.,1
4139,105131,105131,The woman's baby was crying in the grocery store.,The people sympathized with the mother and told her it was okay.,The baby reached out of the cart and smiled at someone.,The baby reached out of the cart and knocked over a display.,1
764,4849,4849,Jerry was feeling nostalgic.,Jerry then spent the afternoon watching old goosebumps episodes.,Jerry could not remember the shows he watched as a child.,Jerry remembered the shows he watched as a child.,1
1266,57553,57553,The hotel we stayed at was on the beach.,We wanted to jump out of that plane and go swimming!,We went on a train ride.,We went on a plane ride.,1
4963,115117,115117,Demi was at the store.,"Finally, she decided not to steal and put the makeup back.",Demi grabbed makeup with the intention of buying it.,Demi grabbed makeup with the intention of stealing it.,1
282,115118,115118,Demi was at the store.,"Finally, she decided not to steal and put the makeup back.",Demi grabbed makeup with the intention of paying for it.,Demi grabbed makeup with the intention of stealing it.,1
2962,133855,133855,"Yesterday, Anna decided to take a nap.","She cuddled with the adorable puppy, happy to see it.",Anna's puppy decided to leave her.,Anna's puppy decided to join her.,1
2082,133849,133849,"Yesterday, Anna decided to take a nap.","She cuddled with the adorable puppy, happy to see it.",Anna liked sleeping alone and hated cuddling with her puppy.,Anna liked sleeping alone but her puppy was irresitible.,1
3741,14027,14027,Amy was excited it was Christmas Eve.,Amy did not like Christmas at all.,On her way to her sisters house someone smashed into her car and ruined all her presents that she bought.,On her way to parents house someone smashed into her car and ruined all her presents that she bought.,1
3736,39593,39593,Brody and Susan were best friends.,Brody gave Susan a passionate kiss.,Brody started to become annoyed with Susan.,Brody started to fall in love with Susan.,1
1307,46654,46654,Marissa was at the mall.,"Then, she decided to add her name.",She missed a contest for a free moped.,She saw a contest for a free moped.,1
954,166775,166775,Jane loved jumping on the trampoline in her backyard.,Jane wasn't allowed to jump on the trampoline until she recovered.,but she bought a new trampoline.,but one time she fell.,1
2576,113277,113277,Kay loved to read and write about outer space.,She found a great job as an astronaut!,Kay went to the Cadet Academy and studied weapons.,Kay went to the Air Force Academy and studied jet propulsion.,1
1253,80210,80210,Dan was cooking for the family.,It turns out the family was happy eating burnt food.,Dan was an amazing cook.,Dan was an awful cook.,1
1706,167851,167851,Tom and Chris were playing at the lake.,They were no longer bored and had fun throwing stones.,Tom and Chris got bored and decided to throw snowballs.,Tom and Chris got bored and decided to throw stones.,1
4072,148622,148622,Tom was relaxing in his backyard.,Tom decided to watch the birds from the safety of his home after.,Tom noticed clear blue skies on the horizon.,Tom noticed lightning and thunder on the horizon.,1
1584,77756,77756,Lydia and Tim took Tim's truck to the beach.,Lydia was grateful for four wheel drive when they arrived home safely.,Lydia and Tim got completely buried in the sand.,Lydia and Tim started to get stuck in the sand.,1
3543,115940,115940,I hated oatmeal when I was a child because it looked disgusting.,I wrote an oatmeal cookbook to share with the world what I've learned.,I ended up just eating a bunch of different fruits instead.,I ended up eating it with a bunch of different fruits.,1
2846,148051,148051,Jordyn and Jackie are best friends.,Their children are now best friends.,Jordyn and Jackie had pets three months apart.,Jordyn and Jackie had children three months apart.,1
1485,148061,148061,Jordyn and Jackie are best friends.,Their children are now best friends.,they both are single and have no family.,Jordyn and Jackie both have kids.,1
1327,58949,58949,The other day I was at the Apple Store when the phones came out.,When I got my phone I was happy and relieved.,I hoped they had the phone I hated in stock.,I hoped they had the phone I wanted in stock.,1
682,145919,145919,I had to get shots yesterday at the doctor.,Thankfully though it was over before I knew it.,My sister does not like the pain of getting a shot.,I do not like the pain of getting a shot.,1
2680,107782,107782,Frank decided he wanted to have hot dogs for dinner.,He then realized he'd forgotten it was the Fourth of July.,The grocery store was out of hot zebras when Frank went there.,The grocery store was out of hot dogs when Frank went there.,1
491,83564,83564,I planned a romantic getaway with my girlfriend.,He showed up with a bunch of friends and threw a party.,My girlfriend was sick.,My girlfriend invited her brother to come.,1
2435,91742,91742,My neighbor asked me to water his flowers while he was on vacation.,When he came home his flowers were dead.,I got to water his flowers while he was there.,I forgot to water his flowers while he was gone.,1
2421,166963,166963,Kelly worked at Cedar Point for the summer.,Kelly was fired for being dishonest.,Kelly was honest about the prices.,Kelly lied about the prices.,1
2545,169314,169314,I felt tired after work and decided to take a bath.,I lowered the temperature of the water and went back into the tub.,I filled the tub and got in and it was just right.,I filled the tub and got in but it was too hot.,1
2605,2595,2595,"One day, police were investigating a crime scene.",The police put on a community event to raise money.,They realized the crime was easily solvable and arrested the culprits.,They realized that the crime could have been solved sooner if they had better technology.,1
2002,2597,2597,"One day, police were investigating a crime scene.",The police put on a community event to raise money.,The criminal needed money for funerals.,Victim needed money for funerals.,1
2140,11271,11271,Chris was on his second layover of the week.,The patron didn't understand Chris because he only spoke Chinese.,Chris gestured to get the food he wanted.,Chris tried to order food.,1
1674,11279,11279,Chris was on his second layover of the week.,The patron didn't understand Chris because he only spoke Chinese.,Chris tried to make friends with another Chinese man.,Chris tried to make friends with another passenger.,1
4315,101190,101190,The Jackson's decided to go to the city for a day of shopping.,The Jackson's were happy that they went to the city today.,The Jacksons found so many abandoned buildings.,The jackson's found so many great deals.,1
1225,73954,73954,Fred passed by his favorite restaurant while driving home from work.,"So when he finally ate his burger at home, he was disappointed.",Fred ordered food to go but got eggplant parmesan.,Fred ordered food to go but got home late.,1
2412,133228,133228,Sam had just given birth.,Sam decided it'd be okay to bottle-feed her baby.,Sam wasn't sure whether to bottle feed or not. She chose breast feeding.,Sam wasn't sure whether to bottle feed or not.,1
1615,153165,153165,Mark loved to gamble and play cards.,"Nowadays, Mark warns people about the dangers of gambling.",Mark became a poker player.,Mark lost his family due to gambling problems.,1
4906,168255,168255,Johnny planned to cook spaghetti for his family.,The family was unhappy with the bland tasting sauce.,He decided to make sauce with his grandmother's famous recipe.,he decided to make sauce from scratch without a recipe.,1
4901,162208,162208,Harry always joked with his wife about her easy yoga practices.,Harry never laughed about his wife's yoga classes again.,Harry's dad praises him about it.,Harry's wife scolded him about it.,1
980,162205,162205,Harry always joked with his wife about her easy yoga practices.,Harry never laughed about his wife's yoga classes again.,Harry tried yoga and found it easy.,Harry tried yoga and strained a muscle.,1
2627,158818,158818,Rex was our family dog.,We decided that Rex would be more happy with the kids.,Rex loved peace and quiet more than everything.,Rex loved our kids more than anything.,1
2214,157166,157166,Jerry told all his friends he was running a marathon.,Jerry won the marathon.,"Jerry drank a lot of water before the marathon, then fell ill.",Jerry drank a lot of water before the marathon.,1
3304,133072,133072,I was a James Lee Burke fan.,I was very pleased!,I never found his book from an old bookstore.,I found his book from an old bookstore.,1
2394,100421,100421,Dana wanted to switch into the electrical engineering program.,Dana decided to pursue computer science instead.,Dana did some research on computer science.,Dana did some research on electrical engineering.,1
244,144256,144256,Fido could tell his human was not happy when she opened the door.,"After a lot of scrubbing, the skunk smell was gone.",Fido was protecting the invader from his people.,Fido was protecting his people from the invader.,1
3270,89683,89683,Jack bought a sampler to produce hip hop beats.,Jack brought the new records home and made music with them all night.,Jack would be lazy.,Jack would be productive.,1
2765,90053,90053,Amber was really stressed out.,They made her very relaxed!,Amber decided to go to a tattoo parlor.,Amber decided to go to a massage parlor.,1
4510,47696,47696,Sometimes my kids wondered if Santa Claus was real.,We told the kids that Santa must have share with the reindeer.,They asked us how he fit down the chimney.,They asked us where the candy went.,1
214,27932,27932,Maya took a trip to the beach.,Maya decided to rest before she swam again.,Maya went swimming in the river.,Maya went swimming in the ocean.,1
2272,117882,117882,During my first year of college I enrolled in a public speaking class.,Now public speaking has become second nature to me!,The class was very terrible and nervewracking.,The class ended up being really fun.,1
4419,162293,162293,All of Javier's friends at school have smartphones.,Javier decides to get a smartphone.,Javier already had the latest and most expensive smartphone.,Javier feels left out because he doesn't have one.,1
2270,1307,1307,Finally school was out for the summer.,"I thought they were joking, but they weren't unfortunately.",My parents told me were going to Hawaii on vacation.,"However, my parents told me I had to attend summer school.",1
2496,29302,29302,Lou decided to surprise his girlfriend with a gourmet meal.,"After dinner, Lou's girlfriend said he should become a chef.",Lou prepared a microwave dinner of Italian cuisine.,Lou prepared a fine dish of Italian cuisine.,1
517,158554,158554,Joey was camping with his friends.,Then he roasted marshmallows.,Joey was hungry.,They built a campfire together.,1
1274,109068,109068,"Jim was tired with work, so he dropped out and went on an adventure.","Luckily, Jim found a town and was able to make it home safe.",it was a quarter.,Jim got lost on his nature walk.,1
687,109060,109060,"Jim was tired with work, so he dropped out and went on an adventure.","Luckily, Jim found a town and was able to make it home safe.",Jim easily found his way back.,Jim got lost on his way back.,1
1401,96027,96027,Susan liked to play matchmaker.,After many months of dating Jane and Tom got married.,She set up a blind date for Susan and her friend Jerry.,She set up a blind date for Jane and her brother Tom.,1
2098,75534,75534,"Belle had been blind since birth, but things were changing for her.",The next day she bought her first pair of sunglasses!,Bella could finally hear.,Bella could finally see.,1
2386,80786,80786,When a mom plans a vacation with her two girls she is really excited.,"Mom lights a candle, they tell stories and bond over S'mores.",They all got harassed in the mountains.,they all went camping in the mountains.,1
1730,144918,144918,Jimmy didn't want to go to school.,He was really glad he was able to play the game on the release date.,Jimmy wanted a new game that came out yesterday.,Jimmy wanted a new game that came out tomorrow.,1
1016,144917,144917,Jimmy didn't want to go to school.,He was really glad he was able to play the game on the release date.,Jimmy loved baking cakes.,Jimmy loved video games.,1
4989,131088,131088,Jake was at the lake.,He gave the kids some food pellets instead.,The kids asked Jake for his dolphin.,The kids asked Jake for his food.,1
4613,162620,162620,My niece loves the Frozen movie.,She loves sports and hates princess things.,My other niece doesn't like the sports movie.,My other niece doesn't like the Frozen movie.,1
3871,66520,66520,Mardi Gras was Tuesday this week.,I ended up wearing some beads at night.,I dullnessed for a crowd.,I flashed for a crowd.,1
2811,17643,17643,There once was a man named John.,John was an outstanding worker.,John got promoted after working at the office for 1 week.,John got demoted after working at the office for 1 week.,0
1534,34553,34553,Ava started to notice wrinkles by her eyes.,She was happy to see her wrinkles were gone.,Ava bought some anti-aging cream that didn't work well.,Ava bought some anti-aging cream.,1
4000,141678,141678,I went to the bus stop to get my kids.,My kids were waiting for me at home when I walked in the door.,My kids were still at the bus stop.,My kids weren't at the bus stop.,1
2122,92481,92481,We shopped at our local bakery for years.,My wife said she is not going back there ever.,My husband hated it.,My wife hated it.,1
1944,17295,17295,Donald needed a vacation!,He took the train and had the best vacation ever!,So they booked overtime to see the office.,So he booked a vacation to see the country.,1
1617,146958,146958,Julie's family went camping.,They had to camp out in their car for the night.,Julie tied down the tent so it wouldn't blow away.,Julie didn't tie down the tent and it blew away.,1
326,148952,148952,Stephen's football team was down by three points late in the game.,Stephen tied the game with a made field goal.,Stephen dropped the ball and ran as hard as he could.,Stephen caught the ball and ran as hard as he could.,1
3103,60009,60009,I work in a store.,I'm looking forward to my new work responsibilities.,I got a promotion to clerk.,I got a promotion to manager.,1
3012,60010,60010,I work in a store.,I'm looking forward to my new work responsibilities.,I got a promotion to employee.,I got a promotion to manager.,1
2725,160289,160289,Becky and Hallie were home alone without any other kids.,They played Barbies all night long.,Becky and Hallie loved playing golf.,Becky and Hallie loved playing Barbies.,1
4467,121542,121542,Charles knew the auto warranty industry was not for him.,His manager was the fat and stinky black girl he didn't want to know.,Especially in this office in particular.,Especially not this office in particular.,1
1183,148801,148801,Dean was estranged from his family.,After a long time they finally found him.,Dean's family didn't bother looking for him.,Dean's family looked everywhere for him.,1
3603,94812,94812,I decided to go fishing at the local lake.,I decided to come fishing at a later time next trip.,I woke up so early that I fell asleep in the car while driving.,I woke up so early that I fell asleep in the boat while fishing.,1
3118,59313,59313,Kelly was out for a jog.,Kelly had to get a band aid.,Kelly tripped and lost her shoe.,Kelly tripped and cut her knee.,1
3067,59307,59307,Kelly was out for a jog.,Kelly had to get a band aid.,Kelly had a laugh.,Kelly had a fall.,1
3771,93490,93490,Glen needed groceries but his car was at the mechanic's.,Glen finally made it home and rested for a long time.,Glen took the bus but it didn't take much longer.,Glen took the bus but it took much longer.,1
1804,75507,75507,Mollie and Julia were sisters who were thick as thieves.,"They found that no matter what, they were still sisters.",Mollie and Julie disagreed and fought but never seen each other again.,"Mollie and Julia disagreed and fought, but always reconciled.",1
3369,127851,127851,Avery was very excited.,Avery's parents were proud.,Avery found out he was going to be a prisoner.,Avery found out he was going to be a father.,1
4093,46661,46661,Rich got new carpet in his basement.,He was disappointed in himself.,He fell asleep watching a movie and spilled a drop of water on the floor.,He fell asleep watching a movie and spilled Hawaiian fruit punch on the floor.,1
1571,46669,46669,Rich got new carpet in his basement.,He was disappointed in himself.,Rich stained his new carpet with rice the first day.,Rich stained his new carpet with fine the first day.,1
4356,116084,116084,A band was playing bluegrass music at brunch yesterday.,I told myself to not make hasty conclusions.,I love bluegrass so i wanted to stay.,I don't like bluegrass music so I wanted to leave.,1
1116,138706,138706,Lucy and Gina were at the pool.,"She nearly drowned, but she decided to continue swimming.",Lucy was a fantastic swimmer.,Lucy was a terrible swimmer.,1
967,135694,135694,Tommy loved to play video games.,Tommy is going to be so excited when he opens it on Christmas morning!,Tommy's parents have him a lump of coal for Christmas.,Tommy's parents got him a new game for Christmas.,1
2085,81559,81559,Brad build a bomb shelter when the war broke out.,Brad felt like luck was on his side.,Brad's bomb shelter didn't help him.,Brad survived the war in the bomb shelter.,1
3773,162767,162767,Our family was excited to spend Thanksgiving at the cabin.,We had a wonderful time celebrating Thanksgiving at the cabin.,No one showed up to Thanksgiving dinner.,We had a big Thanksgiving dinner.,1
2062,8329,8329,Arnold was scared of cats.,Arnold dumped his girlfriend.,Arnold's girlfriend brought over her cats and loved playing with them.,Arnold's girlfriend brought over her cats and they bit him.,1
4780,69623,69623,I wanted to learn a blue collar trade.,I had to drop out of the apprenticeship.,"I took an auto class, and I aced my tests.","I took an auto class, but I failed my tests.",1
3222,69620,69620,I wanted to learn a blue collar trade.,I had to drop out of the apprenticeship.,I studied hard but just couldn't pick up on guitar.,I studied hard but just couldn't pick up on it.,1
4002,168109,168109,Maddie's baby was beginning to crawl.,She picked them up that day and thanked the woman.,Maddie needed a cage for the crawling baby and her brother.,Maddie needed a babysitter for the crawling baby and her brother.,1
4018,131423,131423,"It was only 5 pm, but I felt very tired.",I immediately got up and did housework.,I took an aderall.,I took a one hour nap.,1
1403,95541,95541,Rob had bought a new car.,He was really thankful that he had bought the warranty.,"One day, Rob saw that his house had been vandalized.","One day, Rob saw that his car had been vandalized.",1
1019,95546,95546,Rob had bought a new car.,He was really thankful that he had bought the warranty.,Rob's car brakes started working on his way home.,Robs' car brakes stopped working on his way home.,1
991,144810,144810,Jared was very slow.,The name stuck and everyone calls him that.,His friends gave him the nickname speedy.,His friends gave him the nickname snail.,1
2983,136102,136102,Hannah was getting tired of doing homework.,Hannah was unable to resume her homework after her snack break.,Hannah took a dinner break.,Hannah took a snack break.,1
146,72392,72392,Jane was experiencing her first pregnancy.,"She decided to buy the shoes, upon the recommendations of the agent.",Jane looked for shoes but couldn't find any she wanted.,Jane looked for ways to handle the extra stress.,1
1686,73362,73362,I went to sleep with gum in my mouth.,My friends at school laughed at my weird hair.,I woke up and found it on the floor.,I woke up with it in my hair.,1
2935,4509,4509,Joan hadn't been feeling like herself lately.,She and her partner were very excited.,She and her partner decided they should take LSD to relax.,She and her partner decided they should take a cruise to relax.,1
3552,138386,138386,Randy became a waiter at a restaurant.,The clothes in his closet were now mostly black in color.,"The uniform for the job is all black clothes, but Randy had none.",The uniform for the job is all black clothes.,1
1969,8815,8815,I was at a folk festival.,I took it home and learned to play it.,I decided against buying a ukulele.,I decided to buy a ukulele.,1
