,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
455,165686,165686,Today I was cooking hamburgers inside.,Now I have a blister.,I was careful while cooking.,I burned my hand.,1
571,55575,55575,Jacob was excited for his first soccer game.,Jacob saved all of the goals and won the soccer game!,Jacob was going to umpire the game.,Jacob was playing the position of goalie.,1
2072,114421,114421,Will had a job interview at the bank.,He was thrilled when they offered him a job at the bank!,Will felt the silence went very well.,Will felt the interview went very well.,1
1747,142051,142051,Lucy woke up Saturday morning to a wonderful smell.,She rushed downstairs to get one before her brother ate them all.,Lucy's mother had cooked pancakes.,Mike's mother had cooked pancakes.,0
300,26392,26392,Amy and her friends thought it would be fun to sneak to the park.,"She turned, and Ben kissed her quickly before he headed home.",Amy left Ben at the park.,Amy met Ben at the park.,1
3941,58380,58380,Sal and Betty were on a boat in a swamp.,"Sal refused and paddled forward, and they were never seen again.",Sal  wanted to turn around and go home.,Betty wanted to turn around and go home.,1
2937,43695,43695,Sally entered a contest online and won some gift cards.,She found a cool item and then happily bought it.,The store was full of things that she was interested in and wanted.,There wasn't anything in the store she was interested in.,0
923,34060,34060,Jason was excited that today was pool day.,"In a daze, he complained loudly all the way home.",When Jason was swimming start rainning.,When Jason was swimming it stopped raining.,0
3641,32439,32439,Miguel was planning on playing guitar at an open mic.,"When it was over, the producer approached him to compliment him.",Miguel played beautifully at open Mic.,Miguel played terribly at open Mic.,0
2185,134051,134051,Jake and his grandfather were spending the day together.,They had a wonderful day together bonding over the train set.,He couldn't get the set put together.,His grandfather brought over his collectable train set.,1
346,164598,164598,Sammy was at Seaworld with his parents.,"Finally, he faced his fears and touched the ray's back.",Sammy was nervous about the sensory pool.,Sammy was nervous about the art museum.,0
2115,81034,81034,John needed to earn some extra money fast.,He did so well he kept his business going all summer.,John decided to mow some lawns for extra money.,John decided to sell some lawn mowers for extra money.,0
1294,147541,147541,Brandon has been a rapper for 22 years.,The executive liked the song and invited Brandon to the studio.,He sent a very poorly recorded song file to the recording executive.,He sent a new song file to a recording executive.,1
104,57051,57051,My father called me to his side on his deathbed.,Just before his final breath he said he was sorry.,He said he loved me since infancy.,He discussed the harm he had caused me in infancy.,1
2114,6021,6021,Dennis went to the grocery store.,Dennis had left the milk in the car and it had soured!,Dennis had to buy some water while in the store.,Dennis had to buy some milk while in the store.,1
868,2653,2653,A tear dripped down Rachel's face.,It was her neighbor with a card and a beautiful pot of daffodils!,Rachel was crying tears of pain.,Rachel was crying tears of joy.,1
388,82993,82993,Luis and Luz were out shopping when Louis became hungry.,The waitress arrived with their food and Luis and Luz ate happily.,"Luis, luz and louis went into a clothing store and ordered food.","luis, luz, and louis went into a restaurant and ordered food.",1
3650,44403,44403,Simon's boss put a dozen donuts in the break room for his employees.,"Simon didn't like the other flavors, so he didn't have a donut.",There were so many different flavored donuts except chocolate.,there were so many chocolate flavored donuts.,0
1529,71296,71296,The Benson family ordered a big batch of chicken wings for dinner.,They are broke out laughing because of what happened.,On of the family members got sauce all over them.,One of the wings got sauce all over them.,0
3379,52885,52885,Bob went camping with his family.,"And a sleepy, full bear next to the empty cooler.",Bob didn't wake up until morning.,Bob woke up to a noise.,1
3859,147395,147395,Brian was chopping some trees in his backyard.,Brian gave Sam a high five.,Sam came and helped Brian chop some trees.,Sam came and helped Brian chop some onions.,0
1407,33883,33883,A little girl loved to play soccer.,They lost at nationals but were very proud of their accomplishment.,The little girl's team did well.,The little girl's team didn't make nationals.,0
993,31535,31535,Tara had a very itchy mosquito bite on her leg.,Now she puts on cream immediately so it doesn't happen again.,Tara scratched it closed.,Tara scratched it open and it started bleeding.,1
4633,10080,10080,Jason wants to buy a new laptop.,Jason goes to the Apple store and purchases his new laptop.,Jason has to decide to steal his new laptop.,Jason has to decide how much to pay for a laptop.,1
2202,103413,103413,Rich is tired and wants to call in sick to work.,Rich is now an avid coffee drinker.,Rich tried out tea for the first time.,Rich decided to try coffee for the first time.,1
1108,132348,132348,Sam felt so hungry.,"She was sick and had to go to the hospital, never to eat cake again.",She almost ate a piece of cake that had been in her fridge for over 2 years.,She ate a piece of cake that had been in her fridge for over 2 weeks.,1
721,17896,17896,Fred made a bet with Sam over who could lose more weight in a month.,Fred cancelled the bet at the end of the month.,Fred did not lose weight.,Fred did lose much weight.,0
729,334,334,Sally was looking through her wardrobe one day and saw a shirt.,She looked down and realized the shirt had holes in it.,She threw it on quickly.,She threw it on the floor  quickly.,0
875,122612,122612,Abigail wanted to make a keepsake.,He made a huge mess that she had to clean.,Abigail let her little boy help.,Avigail and her son worked together very neatly.,0
3517,19665,19665,Lindsay was unemployed and didn't know what to do.,She ended up getting a job in her field six months later.,A friend told her about a job fair and Lindsay went.,A friend told her about a job fair and Lindsey did not go.,0
4533,119372,119372,Greg wanted to buy a new stove.,He now has a new stove that he loves.,Greg spent money on a used one.,Greg crunched money to buy a new one.,1
274,90657,90657,A new store at the mall was handing out candy for Halloween.,"At the end of the day, it was a good business event for the new store.",As trick-or-treaters got their candy they would also buy store products.,"As trick-or-treaters got their candy, they would leave.",0
4649,51124,51124,I recently wrote a story.,I really liked that story because it ended well.,"It took a while to finish, but it was worth it.",It took a short while to finish it and it was not worth it.,0
3263,92039,92039,Mary was dog sitting for a friend who was on vacation.,Simon was able to catch her when she stopped to sniff a fire hydrant.,The dog ran away and she asked Simon for help.,The dog was well behaved and listened to Mary the whole time.,0
2575,119882,119882,Harry brought a rat to London one day to be his pet.,Harry realized the rat brought the plague and flushed it down the loo.,A lot of people starte getting healthier.,A lot of people started getting sick.,1
2500,51261,51261,Haley hated grocery shopping.,Now they both dislike grocery shopping.,Haley and her friend were amused shopping one day.,Haley and her friend were robbed shopping one day.,1
3530,155729,155729,Kelly found out there was a new girl at school.,Kelly was happy to have made a new friend.,Kelly found out there was a new girl in her family.,Kelly approached her and was nice.,1
1083,3265,3265,Bob wanted to build a mill at his house.,Bob quit his job and became a miller like he had always dreamed!,His job was everything to him.,However his job got in the way of that.,1
312,137471,137471,Anna was hiking in the woods one day.,Anna realized she shouldn't have drunk the untreated water.,Anna drank river water and got sick.,Anna avoided river water and got dehydrated.,0
2175,158916,158916,Timmy was making french fries.,Timmy ran his arm through water to treat his burn.,None of the grease splashed and landed on Timmy's arm.,Some of the grease splashed and landed on Timmy's arm.,1
1729,24673,24673,Ryan watched as the rider was released from the chute on a bull.,Springing into action he helped the rider to his feet.,The rider was tossed from the bull.,"The rider held onto the bull."".",0
4284,167627,167627,"Kelly sat at the piano, heart hammering.",She opened her mouth to scream and then woke to find herself in bed.,Kelly got all embarrassed in front of all of the people.,Kelly got all embarrassed in front of all the kids.,0
2151,102025,102025,Jack was looking for something to eat.,Someone had sent him money for a pizza.,Jack was very hungry and had money to buy food.,Jack was very hungry and had no money.,1
3388,57857,57857,Mike was raised in Italy.,Mike has been making the most delicious pizza's in America since!,Mike left America when he became a chef.,Mike moved to America when he became a chef.,1
1577,38790,38790,Brandon the peregrine falcon fell out of his nest as a baby.,Brandon was successfully returned to life in the wild.,"Brandon was rescued by an animal lover, but died.",Brandon was rescued by an animal lover.,1
3842,168062,168062,I noticed a man clapping his hands while standing in a garden.,Now I know he was writing a gospel song for a choir.,I heard the man moaning so I was confused.,When I heard the man singing I knew what he was doing.,1
3906,117066,117066,The friends went to New Orleans.,It was a memory to last a lifetime.,They did nothing they could enjoy doing.,They did everything they could imagine doing.,1
4142,73553,73553,Tommy kept a journal hidden in his room.,She threw him a party to help him feel better over a breakup.,His sister read it and saw he got dumped.,His sister read it and saw that Tommy had a new girlfriend.,0
3069,68668,68668,The kid on the street wouldn't stop running.,"While the kid was crying, he couldn't get up.","Two guys tripped the kid, but he landed on his feet.",Two guys tripped the kid and he fell down and hurt his knee.,1
554,116500,116500,"After I got out of the bus, I walked to the front of the school.",I was relaxed and happy.,I saw my friends and started talking to them.,I saw my friends and they completely ignored me.,0
2336,22851,22851,Martin loved Gina.,They are getting married in June.,Gina also loved Martin.,Gina hated Martin.,0
14,31949,31949,Joe was playing rough with Jay.,He never played rough again.,Joe flipped Jay and Jay laughed loudly.,Joe flipped Jay and Jay's leg broke.,1
814,164604,164604,The man at the deli wrapped a sandwich for a customer.,The man at the deli said the sandwich would cost more now.,The customer asked for a water cup.,The customer asked for extra cheese.,1
1758,92504,92504,Matt was scared.,"But to his surprise, his opponent never even showed up!",He was going to face a tough opponent in a match.,"He was going to face a tough opponent in a match, and he lost.",0
99,35025,35025,Everybody loved Bob because he played a popular character on film.,Bob told the man to leave him alone.,Bob hugged a man.,One of Bob's fans would follow him everywhere he went.,1
2728,16523,16523,Dacie wanted to be a cheerleader at her school.,She did her best cheer and made the team.,Dacie practiced for cheerleader tryouts.,Cheerleaders practiced for Dacie tryouts.,0
1566,6644,6644,Jim did not sleep well last night.,Jim took a nap.,Jim was energetic the next day.,Jim was tired the next day.,1
2535,48333,48333,My teacher showed us how to build a wooden bird house.,I was very happy that I had been building wooden bird houses.,I opted to make a chair instead.,I was asked to donate bird houses to the poor.,1
336,27909,27909,My dad and I went to ride jet skis one day.,We put the jetskis back onto the truck and left.,it started to rain.,It started to snow.,0
884,1007,1007,Riley went to the store with her mother.,Riley wore her cowboy boots to school the next day.,Riley bought a new pair of hiking boots.,Riley bought a new pair of cowboy boots.,1
658,153142,153142,Once there was a woman walking.,She died instantly.,A car hit her.,A car swerved to avoid her.,0
3972,5876,5876,Tom was cold at night.,Tom loved his new beanie.,Tom got a new hat.,Tom got a new coat.,0
4039,126981,126981,Alex was coming through the door.,"Then, he brought the cat inside.",Alex ignored a hungry cat by the door.,Alex noticed a hungry cat by the door.,1
2561,81323,81323,Sebastian noticed it was sunny and warm out.,Sebastian walked outdoors and went for a walk.,Sebastian wanted to go outside.,Sebastian was in a wheel chair and was not never aloud outside.,0
2869,55167,55167,Javi loved classic cars.,Javi won first place and was super proud of his car.,Javi worked and saved money to buy a classic car.,Javi worked and saved money to buy a new car.,0
709,88645,88645,Ivy needed a belt because her jeans were too big.,Ivy thought her new belt was functional and fashionable!,Ivy bought a new belt to wear with her jeans.,Ivy bought an old belt to wear with her jeans.,0
1699,63061,63061,Mindy and her sister were playing a video game.,"Finally, Mindy gave up the controller.",Mindy was winning too many times.,Mindy lost way too many times.,1
1828,35213,35213,My brother and father went for a hike up a steep mountain.,He died of a heart attack because of the difficult hike.,My dad started not feeling good.,My dad started feeling great.,0
1992,91795,91795,Amy rode the bus to work everyday.,Amy was shocked the driver would be so rude after months of riding.,Today the driver was very rude to her.,"Today, the driver was very kind to her.",0
2672,128764,128764,Bob wanted to buy a diamond ring for his girlfriend.,He bought the diamond ring for his girlfriend.,Bob saw a diamond ring that his ex-wife would love.,Bob saw a diamond ring that his girlfriend would love.,1
1756,101912,101912,Kevin was making pasta one night.,"Somehow, a piece of trash had stuck to the pan and burned.",He was not paying attention to how he set the pan on the stove.,Kevin was not paying attention to how he set the coffee pot on the stove.,0
561,142240,142240,Rick had to make a rocket for a science project.,Rick's launched up higher and faster than the entire class!,Rick learned that using baking powder instead of baking soda makes a rocket launch higher.,Rick could not finish the rocket project.,0
2673,92155,92155,Gina looked up at the icy hill through her windshield.,She was still stuck and would need to try again.,Gina was had no trouble making it up the hill.,Gina was having trouble making it up the hill.,1
4983,112628,112628,Sam walked along the beach to collect beach glass.,He ran to where he thought it was and dug in the sand to no avail.,I found a bunch and tried to call for him but my voice didn't carry very well.,I yelled and he heard me tell him where they are at.,0
2012,144007,144007,Alister needed a date for the school dance.,They went to the dance and had a good time.,Alister asked his best girl friend.,Alister asked his worst girl friend.,0
4577,46601,46601,Tommy always dreamed of being a cage fighter.,He's now motivated to train harder and win better.,Tommy decided to practice.,Tommy decided to retire.,0
314,1490,1490,Cheyanne was at Easter brunch.,"She took a sip and immediately spit it out, hating the taste.",Cheyanne was offered a mimosa which is champagne and dog.,Cheyanne was offered a mimosa which is champagne and orange juice.,1
4875,54448,54448,Jeff hates doing yard work.,Jeff is spending his weekend cleaning the yard.,Jeff's neighbor offered to clean and mow Jeff's yard.,Jeff's neighbor offered money to clean and mow yard.,1
4455,79528,79528,Adam loves spaceships.,Adam was in awe that he got to witness a live spaceship launch.,The parents of Adam took him to Cape Canaveral to watch the shuttle launch.,The parents of Adam took him to Cape Canaveral to watch the shuttle crash.,0
3421,154730,154730,Steven was scared of a girl named Kate.,"When Steven saw Kate next, he stood up for himself.",Kate had been making fun of Steven.,kate had been praising Steven.,0
3729,157095,157095,Rachel adopted a cat over ten Years ago.,Rachel was excited to hear the news.,The cat could never win a prize at the state fair.,The cat won a prize at the state fair.,1
4024,55392,55392,Jenna always had to leave two hours early to catch the bus for work.,"Jenna now has a car, house, and is in need of nothing.",Jenna worked hard so she could pay off debt.,Jenna worked hard so she could buy new things.,1
1509,41054,41054,Gina's grandma saved her breakfast as she slept in.,Gina hugged her grandmother to show her gratitude.,"when ginna woke up, breakfast was ready for her.","When Ginna woke up, breakfast was burned for her.",0
1477,78602,78602,Monica had just made a pot of rice.,"Luckily, she was able to clean the burned spot up.","She left it alone and burned the house."".",She left it alone and burned the pan.,1
1073,160182,160182,Gina had been battling acne for Years and tried so many products.,"Gina was so happy she went, because her complexion greatly improved.",Gina went to a dermatologist.,Gina went to a dentist.,0
2655,32794,32794,The handyman took his ladder to his van and threw it down.,He was able to finally carve out enough space to fit the ladder in.,He moved around items in the van.,He moved around items in the anti-anti-truck.,0
4202,49654,49654,James was at work.,His boss found out and fired him.,James was smoking on the job.,James was running on the road.,0
4349,24543,24543,Alison had entered her painting into a contest.,"Unfortunately, she only got third place.",Alison tried really hard.,Alison tried really hard to get disqualified.,0
4404,6162,6162,Nicole's birthday was soon.,But she regret cleaning after everyone left.,Everyone came under to celebrate.,Everyone came over to celebrate.,1
3892,133433,133433,"When I was five or six, I ran into a busy street.",The driver and my parents were both terrified and distraught.,I didn't see that a car was coming.,I saw that there were no cars coming.,0
1043,149363,149363,Jane was late for work.,"Although Jane was late for work, she was fully buttoned.",Jane accidentally went to work without putting on her shirt.,Jane accidentally went to work without buttoning her shirt.,1
4013,157975,157975,A man greeted me in school.,He pointed to where he needed to go and I showed him some direction.,I was the school safety officer.,I was a new student at the school.,0
1717,64774,64774,Dan had a huge collection of comic books.,Dan was furious that his friend lost his comic book.,Dan loaned a comic book to a friend.,Dan's friend loaned a comic book to Dan.,0
3653,105835,105835,Keith went to a pet store to see the animals.,Keith watched some of the colorful fish.,Keith drove to the shoe store and went in.,Keith drove to the pet store and went in.,1
4768,132328,132328,A terrible windstorm had blown up by Ava's house.,The entire parlor was covered with shattered glass!,The windstorm destroyed everything.,The windstorm destroyed nothing.,0
2207,33612,33612,Jordan was having breakfast.,Her mom was upset and sent her to her room.,Jordan started arguing with her parents.,Jordan started complimenting her parents.,0
2669,80270,80270,Amy worked at Bath and Body Works for the Christmas season.,She left a message for a manager to call her but she never heard back.,Amy asked if she could work after Christmas.,Amy was glad to quit after Christmas.,0
3389,157631,157631,Jenna had been reading up on hair styling.,She realized that she had put way too much oil in.,Jenna decided to try a new hair oil.,Jenna decided to try a new deodorant.,0
3305,109793,109793,The teacher took her students on a field trip.,Their parents were mad.,She taught them so much.,They did not get home on time.,1
2874,115193,115193,Todd hate to get his haircut.,Todd likes the barber now.,The barber made Todd laugh and made a friend.,The barber made Todd cry and made an enemy.,0
4508,75965,75965,Nick was trying to come up with a name for his dog.,Then they chose together.,Nick and his family took turns with different suggestions but couldn't decide.,Nick and his family took turns with different suggestions.,1
1514,103827,103827,Derek went to the bar.,He got her number.,Derek saw a girl he liked and wanted to ask her out.,Derek saw a man he liked and wanted to ask her out.,0
3743,109991,109991,I turned on the TV to listen to the most recent debate.,It looks like it will be another ugly campaign season.,There was lots of respect.,There was lots of mudslinging.,1
2922,49863,49863,Kelly decided to make a new recipe for cookies.,She then went to show all her friends.,Kelly baked oranges from the new recipe.,Kelly baked cookies from the new recipe.,1
3164,110768,110768,Jim was waiting at the airport.,Jim saw his wife after an hour.,Jim's wife was coming in on a boat.,Jim's wife was coming in on a flight.,1
4166,28310,28310,Eric was barely a day over 21.,"Pretty soon, he was drunk and passed out at the bar.",He never drank too much.,He drank way to much.,1
4543,4840,4840,Jan started her new job yesterday.,Jan made a great first impression.,Jan had a horrible first day and all the coworkers hated her.,"Jan had a great first day, her coworkers liked her.",1
4990,17343,17343,Ann was beautiful and very well spoken.,"Now, Ann is the lead anchor of a major national news program!",Ann decided to apply for a job in broadcasting.,Ann decided to apply for a job at McDonald's.,0
1244,78158,78158,Ann's boss asked her to stay over.,Ann decided she was glad she'd stayed over after all!,Ann really wanted to go home and needed the sleep.,Ann really wanted to go home but needed the extra money.,1
4603,60156,60156,Matt met a man named Fred.,Matt was upset and decided to never talk to Fred again.,Matt talked to Fred and they agreed a lot.,"Matt talked to Fred, but unfortunately they argued a lot.",1
3498,25590,25590,Tim was very skinny.,"Finally after three months, he had muscles.",Tim never worked out.,Tim decided to start working out.,1
1803,146700,146700,Craig wanted to get in better shape.,He stopped working out because of it.,Craig got injured while working out.,Craig got buff while working out.,0
52,154070,154070,Anna was making Thanksgiving dinner.,Anna's turkey came out nice and juicy!,Anna found a great turkey recipe.,Anna found a great ham recipe.,0
573,49585,49585,Lisa and Debbie were playing in the yard near the pine tree.,She was protecting her nest.,Lisa and Debbie were all of a sudden attacked by a dog.,Lisa and Debbie were all of a sudden attacked by a bird.,1
1329,19880,19880,Andrew had been single for many Year's.,The girl cried hysterically.,A girl asked Andrew on a date and Andrew said no.,"A girl asked Andrew on a date, and Andrew said yes.",0
4138,34703,34703,Evan's brother was coming to town.,Evan enjoyed himself.,Evan's sister was one of his best friends.,Evan's brother was one of his best friends.,1
4706,108841,108841,Bob was always afraid of spiders while growing up.,Now Bob is not as afraid and even welcomes them.,Then Bob read a book about spiders.,Then Bob read a book about salsas.,0
11,44488,44488,Kevin twirled the pistol like the actors he'd seen on TV.,Kevin was tried as an adult and is serving a life sentence.,Kevin beared someone on accident.,Kevin killed someone on accident.,1
94,150727,150727,I wanted to learn guitar.,I fired him and hired a better teacher.,I was learning great from my current teacher.,I found my guitar teach in the phone book.,1
3864,48724,48724,Jessica needed to buy some new furniture.,She went home and eagerly awaited for her new couch to be delivered.,Jessica went to the furniture store and bought a new living room.,Jessica went to the hardware store and bought a new wretch.,0
2334,130684,130684,The ride to my house was exhausting.,"Eventually, we reached our house.",It was a really long ride.,It is a really short ride.,0
564,169446,169446,Dwayne is chosen to be lead actor in a movie.,Dwayne goes home having finished the movie.,Dwayne took a trip to Maui to shoot the movie.,Dwayne took a trip to Maui to shoot the anti-flick.,0
1441,19811,19811,Whitney went to Megan's wedding.,She is still remaining hopeful.,Whitney was kinda sad that she was still single.,Whitney was kinda sad that she was married.,0
960,37065,37065,Gina was hiking in the woods.,Gina took the rock home and displayed it on her mantle.,Gina lost a nice rock.,Gina found a nice rock.,1
4479,127469,127469,Nessa wanted to sing in the choir.,"Nessa was disappointed, but not very surprised.",Nessa did not get in the choir.,Nessa made it into the choir.,0
2892,75450,75450,Suzy wrote a poem that impressed her teacher.,She copied a poem to give to her teacher.,She wanted the teacher to keep the poem.,She wanted the teacher to never see the poem.,0
169,33211,33211,Lucy's Grandma decided to take her to a movie.,"Unfortunately, the movie was sold out.",One of them went a little late.,The two of them went a little late.,1
2584,4230,4230,Winston was going on a vacation to Mexico.,He was able to get along really well in Mexico.,Winston studied about ancient Egyptian culture.,Winston studied about Mexican culture.,1
1195,166305,166305,"One night, I woke up and couldn't get back to sleep.","Finally, I fell asleep on the couch.",I brewed a pot of coffee and stayed up all night watching television.,Then i started reading a novel.,1
1078,63606,63606,Joe is an aspiring journalist.,Joe was grateful and then went to work.,Joe found a job at a local newspaper.,Joe was refused a job at the local paper.,0
1552,26931,26931,Brittany's parents split up when she was in middle school.,Brittany ended up splitting her time between both homes.,Brittany's parents lived far from each other.,Brittany's parents lived close to each other.,1
2733,100844,100844,Lucy didn't want to go to church.,"Grandma gave her a stern look, and pulled out of the driveway.",Lucy told her grandma to go die.,Lucy told her grandma she didn't want to go.,1
4994,59354,59354,We camped down by the river and had a great time.,We never camped down by the river again.,A bear ate my friend.,we made so many great memories.,0
3356,116525,116525,Eddie put a container of milk on the counter.,She was licking up the milk that had spilled everywhere.,Eddy knocked the cat off of the counter.,Eddy's cat knocked the container off of the counter.,1
855,129509,129509,Jeremy went to his parents house to gather things from his childhood.,He went home and bought fresh playdough to replace the old stuff.,He notices his playdough stayed moist.,He noticed his playdough dried up.,1
671,43170,43170,Rase was at the planetarium.,Rase demanded a fair trial.,Rase bought a telescope.,Rase was caught stealing a telescope.,1
4572,32198,32198,There was a computer manufacturer called Asus.,But Asus was able to win and buy out the other company.,Asus had one true competitor so Asus closed.,Asus had only one true competitor.,1
1767,85848,85848,Erin has been dancing since she was eight.,"Though she lost, she still had a great time!",He decided to enter a knitting competition.,She decided to enter a dancing competition.,1
4418,115582,115582,I came home and saw a glass of a clear liquid in the kitchen.,I lied to her but she saw through me.,I told my mom I did not leave it there.,My mom told me she peed there.,0
1439,132478,132478,It was Christmas eve.,Christmas morning was awkward and terrible for my daughter.,Santa left tons of gifts.,Santa left not gifts.,1
2154,45801,45801,Zachary had been working on an album for almost a year.,By the end of the day he had a ton of likes.,He notifieded his followers on instagram.,He rejected his followers on instagram.,0
390,76559,76559,Melanie was in fifth grade and struggling in math.,Now Melanie is feeling confident for her next math test.,Melanie's mom hired a tutor her her.,Melanie's mom wouldn't hire a tutor for her.,0
4308,88250,88250,Our teacher gave us a class assignment.,"After that, everyone remained silent.",The assignment was to watch gay porn all day.,The assignment was to stay silent all day.,1
4903,92666,92666,My brother got a ticket.,He went to jail.,He was driving carefully.,He was driving recklessly.,1
1550,157038,157038,Today was Christmas and my friend from out of town came over.,She allowed me to give her a small kiss.,I held a pine needle above our heads.,I held a sprig of missile toe above our heads.,1
1405,109301,109301,My eye doctor recommend these pair of glasses for only $50 dollars.,My doctor ended up looking for a better alternative.,$50 was too cheap for me.,$50 was too expensive for me.,1
4497,75184,75184,Stan always got nauseous when he rode on planes,Stan now volunteers to fly because he no longer gets sick.,"After several trips, Stan wanted to fly as a volunteer.",After several trips he learned to stop the air sickness.,1
4137,162228,162228,Randall has never liked being outside in nature.,He decides that he was right to dislike being outside.,Randall got bit by a bee.,A bee got bit by Randall.,0
799,114549,114549,Johnny was in his apartment in the city one day watching tv.,"All of a sudden, a report came out claiming it was a misunderstanding.",The news said there was a clown coming.,The news said there was a tornado coming.,1
2698,92665,92665,My brother got a ticket.,He went to jail.,He was driving carefully that night.,He was driving drunk that night.,1
416,9816,9816,Mary decided not to go to school and went to the mall instead.,Mary's mom loved the sweater.,She bought her mom a present.,She bought her mom a pantsuit.,0
3127,3750,3750,James loves to go fishing,James still loves to fish even if he is alone.,James' fishing buddy moved away.,James' gay lover moved away.,0
2495,118852,118852,Luke was new to the area.,Luke now has his supplies for his home.,Luke looked up the location of the nearest store online.,Luke couldn't find the location of the nearest store online.,0
1570,14849,14849,Dan wanted to go dancing.,Dan had a great time dancing to his favorite song at the club.,Dan decided to dance at his favorite club.,Dan did not want to do nothing but sleep.,0
112,53596,53596,Last night I was walking home from a party.,I didn't mind so much since I always keep my cash in my pocket.,A stranger asked me for money.,A stranger demanded money from me.,0
4327,96385,96385,Gina wanted to see her crush Jamie.,She would have to wait until recess.,Jamie was running errands for the teacher.,Gina was running errands for her mother.,0
1156,92801,92801,Trevor went ding dong ditching with his friends.,"It went right through the window, Trevor is doing yard work to fix it.",Trevor found a rock at a window.,Trevor threw a rock at a window.,1
303,114010,114010,Sam was making french fries on the stove.,"He covered it with another pot, and the fire went out.",Suddenly the pan fell over.,Suddenly the pan caught fire.,1
4708,125654,125654,Arthur was annoyed by the noise coming from the apartment downstairs.,The neighbors must have heard because the volume went down right away.,Arthur stomped his feet in anger.,Arthur snapped his fingers in anger.,0
4566,37989,37989,Juan resolved to start exercising more.,He was ready to start getting into shape!,Juan was tired of being unhealthy.,Juan was really healthy.,0
1005,75300,75300,Craig's home needed a new door.,Craig finally finished it with the help of his dad.,Craig's dad offered to help.,Craig offered to help.,0
2716,34891,34891,Yesterday I was carrying a new glass into the kitchen.,I cut myself on a small piece.,I tripped over the cat and dropped the glass onto the floor.,I tripped over the cat but did not drop the glass onto the floor.,0
1398,67276,67276,I grabbed a bag of trash to take outside to the can.,"Suddenly, I heard a loud explosion and saw fire from the old lighters.",The bag was emptied of paper and old lighters.,The bag was full of paper and old lighters.,1
1014,80224,80224,Karen was a softball player.,Karen felt unmotivated after hearing the speech.,Karen listened to a speech about the soccer team.,Karen listened to a great speech about the baseball team.,0
4022,54997,54997,The teacher handed the exams to his classmates.,"However, she caught a stroke and was hospitalized immediately.",A girl in class was very calm.,A girl in class was under a lot stress.,1
4228,20875,20875,Rick's mom was going back to work.,The new lady picked Rick up and held him till he stopped crying.,"she was gone for days at a time, so the housekeeper would take care of him.","She was gone for days at a time, so the housekeeper would take care of him.",0
354,125459,125459,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina preferred sleeping on the couch.,0
3166,130796,130796,Amy hated having a dirty car.,She was upset but figured the inside was detailed at least.,"Amy hired a guy at work to wash it for her, but he ended up only doing the outside of the car before he had to leave.","Amy hired a guy at work to wash it for her, but he ended up only doing the inside of the car before he had to leave.",1
63,113432,113432,Ted joined the boxing club in school.,He saw that he would have to study and practice.,He also had a lot of homework.,He also had a lot of time.,0
4611,124608,124608,Nell's class went to an amusement park for a special treat.,"When Nell got back to school, she was sent to the nurse.",Nell got hurt at the amusement park.,Nell had fun at the amusement park.,0
933,81986,81986,Dan bounced in the bouncy castle.,Dan only stopped when they called the cops and made him leave.,Dan was asked to leave because he didn't follow the rules.,"Dan was asked to leave because he didn't follow the rules, so he left.",0
1481,151492,151492,Doug's wife was upset with him.,Doug's wife kissed him.,Doug's wife brought home flowers to apologize.,Doug brought his wife home flowers to apologize.,1
2863,35979,35979,Felicia's granddaughter gave her a beautiful mug for her birthday.,Felicia was very sad about her broken mug.,Felicia's granddaughter was careful with it.,Felicia's granddaughter dropped it by accident.,1
2392,127455,127455,"I adopted two dogs a few Year's ago, a male and a female.",I ended up making one thousand dollars and found homes for the dogs.,They gave birth so I sold the puppies.,They gave birth so I sold the anti-whelp.,0
1429,90380,90380,Bob gets ready to leave.,Bob is relieved when the officer tells him his wallet had been found.,Bob was able to buy breakfast after finding his wallet.,Bob is not able to buy breakfast because he cannot find his wallet.,1
2884,103070,103070,Peter and Robin had been trying for a baby for Years.,This made their family complete.,Robin got pregnant and had a baby.,Robin never got pregnant and had a baby.,0
2324,140153,140153,The old woman sat chatting with her grandson.,"One day he wants to wonder, what if he hadn't?","She almost fell off the porch, but he stopped her.","She fell off the porch, and he almost stopped her.",0
3758,32668,32668,Scott was scared of shots.,"When he got to the doctor, he barely felt the needle.",Scott decided to skip his flu shot.,Scott decided to get his flu shot anyway.,1
1634,28534,28534,Tory was tired of the hot weather.,It became too hot and dry for Tory to go out.,Tory couldn't wait to go outside and play.,Tory debated whether or not to go outside.,1
4784,165163,165163,Han was drinking coffee at his computer desk.,Han decided to buy a liquid proof keyboard.,Han spilled the milk.,Han spilled the coffee.,1
2443,141788,141788,Tim wanted to do something for his girlfriend on her birthday.,Tim was happy with her reaction to the gift.,Tim planned a vacation to his girlfriend's worst city.,Tim planned a vacation to his girlfriend's favorite city.,1
4632,51274,51274,Tim wanted to be on a professional basketball team.,"Tim was asked by a NBA team to play for them, and he happily accepted.",Tim never practiced for years.,Tim practiced hard for years.,1
3057,26526,26526,Bob was a professor.,The sound made the students be quiet.,Bob scratched the chalk board.,The students scratched the chalk board.,0
4119,147642,147642,Jones exercised every night.,He was laying in a puddle of his own blood.,He cut himself on accident.,He killed himself in front of everyone.,0
