,Unnamed: 0,Unnamed: 0.1,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
144,2243,2243,['neutral'],3615239961.jpg#0,neutral,3615239961.jpg#0r1n,"A man sits on the edge of a brige, looking out, fishing poles behind him.","( ( A man ) ( ( ( ( sits ( on ( ( the edge ) ( of ( a brige ) ) ) ) ) , ) ( ( ( looking out ) , ) ( ( fishing poles ) ( behind him ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sits) (PP (IN on) (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (DT a) (NN brige))))) (, ,) (S (VP (VP (VBG looking) (PRT (RP out))) (, ,) (VP (VBG fishing) (NP (NNS poles)) (PP (IN behind) (NP (PRP him))))))) (. .)))",A man catching a bass.,( ( ( A man ) ( catching ( a bass ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG catching) (NP (DT a) (NN bass))) (. .)))
145,3634,3634,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4089583280.jpg#1,contradiction,4089583280.jpg#1r1c,A young adult wearing jeans and a camouflage t-shirt playing a black electric guitar.,( ( ( ( ( A ( young adult ) ) ( wearing jeans ) ) and ) ( ( a ( camouflage t-shirt ) ) ( playing ( a ( black ( electric guitar ) ) ) ) ) ) . ),(ROOT (S (S (NP (DT A) (JJ young) (NN adult)) (VP (VBG wearing) (NP (NNS jeans)))) (CC and) (S (NP (DT a) (NN camouflage) (NN t-shirt)) (VP (VBG playing) (NP (DT a) (JJ black) (JJ electric) (NN guitar)))) (. .))),The musician wears a frilly dress.,( ( The musician ) ( ( wears ( a ( frilly dress ) ) ) . ) ),(ROOT (S (NP (DT The) (NN musician)) (VP (VBZ wears) (NP (DT a) (JJ frilly) (NN dress))) (. .)))
146,2198,2198,['entailment'],3507724518.jpg#0,entailment,3507724518.jpg#0r5e,"a woman walking in front of an outdoor mural, prominently featuring a portrait of a bald man.","( ( ( a woman ) ( ( ( ( walking ( in ( front ( of ( an ( outdoor mural ) ) ) ) ) ) , ) prominently ) ( featuring ( ( a portrait ) ( of ( a ( bald man ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT a) (NN woman)) (VP (VP (VBG walking) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT an) (JJ outdoor) (NN mural)))))) (, ,) (ADVP (RB prominently)) (VP (VBG featuring) (NP (NP (DT a) (NN portrait)) (PP (IN of) (NP (DT a) (JJ bald) (NN man)))))) (. .)))",A girl walking in front of a mural featuring a portrait of a bald guy.,( ( ( A girl ) ( ( walking ( in ( front ( of ( a mural ) ) ) ) ) ( featuring ( ( a portrait ) ( of ( a ( bald guy ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN girl)) (VP (VBG walking) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN mural))))) (S (VP (VBG featuring) (NP (NP (DT a) (NN portrait)) (PP (IN of) (NP (DT a) (JJ bald) (NN guy))))))) (. .)))
147,5,5,['contradiction'],2267923837.jpg#2,contradiction,2267923837.jpg#2r1c,Children smiling and waving at camera,( Children ( ( ( smiling and ) waving ) ( at camera ) ) ),(ROOT (NP (S (NP (NNP Children)) (VP (VBG smiling) (CC and) (VBG waving) (PP (IN at) (NP (NN camera))))))),The kids are frowning,( ( The kids ) ( are frowning ) ),(ROOT (S (NP (DT The) (NNS kids)) (VP (VBP are) (VP (VBG frowning)))))
148,652,652,['neutral'],2735558076.jpg#3,neutral,2735558076.jpg#3r1n,The young man is waiting with others on the sidewalk.,( ( The ( young man ) ) ( ( is ( waiting ( with ( others ( on ( the sidewalk ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ young) (NN man)) (VP (VBZ is) (VP (VBG waiting) (PP (IN with) (NP (NP (NNS others)) (PP (IN on) (NP (DT the) (NN sidewalk))))))) (. .))),There is a young person talking with others near the bustop,( There ( is ( ( a ( young person ) ) ( talking ( with ( others ( near ( the bustop ) ) ) ) ) ) ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (JJ young) (NN person)) (VP (VBG talking) (PP (IN with) (NP (NP (NNS others)) (PP (IN near) (NP (DT the) (NN bustop))))))))))
149,4996,4996,['entailment'],3079073247.jpg#3,entailment,3079073247.jpg#3r1e,Motorcycle daredevil on reared motorcycle.,( Motorcycle ( ( daredevil ( on ( reared motorcycle ) ) ) . ) ),(ROOT (S (NP (NNP Motorcycle)) (VP (VBP daredevil) (PP (IN on) (NP (JJ reared) (NN motorcycle)))) (. .))),Motorcylist rides his bike.,( ( ( Motorcylist rides ) ( his bike ) ) . ),(ROOT (NP (NP (JJ Motorcylist) (NNS rides)) (NP (PRP$ his) (NN bike)) (. .)))
150,2663,2663,['neutral'],391723162.jpg#4,neutral,391723162.jpg#4r1n,A black dog digs in the snow.,( ( A ( black dog ) ) ( ( digs ( in ( the snow ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ black) (NN dog)) (VP (VBZ digs) (PP (IN in) (NP (DT the) (NN snow)))) (. .))),Dog is searching for somehting in the snow,( Dog ( is ( searching ( for ( somehting ( in ( the snow ) ) ) ) ) ) ),(ROOT (S (NP (NNP Dog)) (VP (VBZ is) (VP (VBG searching) (PP (IN for) (S (VP (VBG somehting) (PP (IN in) (NP (DT the) (NN snow))))))))))
151,3388,3388,['contradiction'],4784866019.jpg#3,contradiction,4784866019.jpg#3r1c,Many people are dunking to support Special Olympics.,( ( Many people ) ( ( are ( dunking ( to ( support ( Special Olympics ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Many) (NNS people)) (VP (VBP are) (VP (VBG dunking) (S (VP (TO to) (VP (VB support) (NP (JJ Special) (NNS Olympics))))))) (. .))),Several people are getting their heads shaved to benefit charity.,( ( Several people ) ( ( are ( getting ( ( their heads ) ( shaved ( to ( benefit charity ) ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Several) (NNS people)) (VP (VBP are) (VP (VBG getting) (NP (NP (PRP$ their) (NNS heads)) (VP (VBN shaved) (S (VP (TO to) (VP (VB benefit) (NP (NN charity))))))))) (. .)))
152,4558,4558,"['neutral', 'neutral', 'entailment', 'neutral', 'neutral']",4822562213.jpg#3,neutral,4822562213.jpg#3r1n,Three taxis have been pulled over.,( ( Three taxis ) ( ( have ( been ( pulled over ) ) ) . ) ),(ROOT (S (NP (CD Three) (NNS taxis)) (VP (VBP have) (VP (VBN been) (VP (VBN pulled) (PRT (RP over))))) (. .))),The three taxis were speeding.,( ( The ( three taxis ) ) ( ( were speeding ) . ) ),(ROOT (S (NP (DT The) (CD three) (NNS taxis)) (VP (VBD were) (VP (VBG speeding))) (. .)))
153,2851,2851,['contradiction'],5389902618.jpg#1,contradiction,5389902618.jpg#1r2c,"Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.","( ( Girls ( wearing ( ( a ( blue dress ) ) ( ( holding ( a ( thin ( , ( long ( , ( blue fabric ) ) ) ) ) ) ) ( while ( ( one girl ) ( is ( ( ( smiling and ) pointing ) ( to ( the camera ) ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (NNS Girls)) (VP (VBG wearing) (NP (NP (DT a) (JJ blue) (NN dress)) (VP (VBG holding) (NP (DT a) (JJ thin) (, ,) (JJ long) (, ,) (JJ blue) (NN fabric)) (SBAR (IN while) (S (NP (CD one) (NN girl)) (VP (VBZ is) (VP (VBG smiling) (CC and) (VBG pointing) (PP (TO to) (NP (DT the) (NN camera)))))))))) (. .)))",The girls are wearing shorts.,( ( The girls ) ( ( are ( wearing shorts ) ) . ) ),(ROOT (S (NP (DT The) (NNS girls)) (VP (VBP are) (VP (VBG wearing) (NP (NNS shorts)))) (. .)))
154,2027,2027,"['contradiction', 'neutral', 'contradiction', 'contradiction', 'contradiction']",2476656359.jpg#4,contradiction,2476656359.jpg#4r1c,Kids building and destroying objects.,( Kids ( ( ( ( building and ) destroying ) objects ) . ) ),(ROOT (S (NP (NNP Kids)) (VP (VBG building) (CC and) (VBG destroying) (NP (NNS objects))) (. .))),Kids are playing with live grenades.,( Kids ( ( are ( playing ( with ( live grenades ) ) ) ) . ) ),(ROOT (S (NP (NNP Kids)) (VP (VBP are) (VP (VBG playing) (PP (IN with) (NP (JJ live) (NNS grenades))))) (. .)))
155,3979,3979,['neutral'],3626642428.jpg#2,neutral,3626642428.jpg#2r1n,there are six dogs in the water,( there ( are ( ( six dogs ) ( in ( the water ) ) ) ) ),(ROOT (S (NP (EX there)) (VP (VBP are) (NP (NP (CD six) (NNS dogs)) (PP (IN in) (NP (DT the) (NN water))))))),There is a pack of dogs are drinking water.,( There ( ( is ( ( a pack ) ( of ( dogs ( are ( drinking water ) ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN pack)) (PP (IN of) (NP (NP (NNS dogs)) (SBAR (S (VP (VBP are) (VP (VBG drinking) (NP (NN water)))))))))) (. .)))
156,2452,2452,['entailment'],430543100.jpg#0,entailment,430543100.jpg#0r1e,The nurse smiles as she gently rubs the tummy of the sleeping child.,( ( The nurse ) ( ( smiles ( as ( she ( gently ( rubs ( ( the tummy ) ( of ( the ( sleeping child ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN nurse)) (VP (VBZ smiles) (SBAR (IN as) (S (NP (PRP she)) (ADVP (RB gently)) (VP (VBD rubs) (NP (NP (DT the) (NN tummy)) (PP (IN of) (NP (DT the) (VBG sleeping) (NN child)))))))) (. .))),The sleeping child is in the hospital.,( ( The ( sleeping child ) ) ( ( is ( in ( the hospital ) ) ) . ) ),(ROOT (S (NP (DT The) (VBG sleeping) (NN child)) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN hospital)))) (. .)))
157,130,130,['neutral'],262642489.jpg#1,neutral,262642489.jpg#1r1n,A big brown dog swims towards the camera.,( ( A ( big ( brown dog ) ) ) ( ( swims ( towards ( the camera ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ big) (JJ brown) (NN dog)) (VP (VBZ swims) (PP (IN towards) (NP (DT the) (NN camera)))) (. .))),A photographer is taking pictures of a dog.,( ( A photographer ) ( ( is ( taking ( pictures ( of ( a dog ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN photographer)) (VP (VBZ is) (VP (VBG taking) (NP (NP (NNS pictures)) (PP (IN of) (NP (DT a) (NN dog)))))) (. .)))
158,3904,3904,['entailment'],3469585782.jpg#2,entailment,3469585782.jpg#2r1e,The girl in the red dress is raising her hand amidst a group of people.,( ( ( The girl ) ( in ( the ( red dress ) ) ) ) ( ( is ( ( raising ( her hand ) ) ( amidst ( ( a group ) ( of people ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN girl)) (PP (IN in) (NP (DT the) (JJ red) (NN dress)))) (VP (VBZ is) (VP (VBG raising) (NP (PRP$ her) (NN hand)) (PP (IN amidst) (NP (NP (DT a) (NN group)) (PP (IN of) (NP (NNS people))))))) (. .))),A young girl in a red dress is in a crowd of people,( ( ( A ( young girl ) ) ( in ( a ( red dress ) ) ) ) ( is ( in ( ( a crowd ) ( of people ) ) ) ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN girl)) (PP (IN in) (NP (DT a) (JJ red) (NN dress)))) (VP (VBZ is) (PP (IN in) (NP (NP (DT a) (NN crowd)) (PP (IN of) (NP (NNS people))))))))
159,3791,3791,['contradiction'],2166946777.jpg#0,contradiction,2166946777.jpg#0r1c,A ship filled with supplies is docked on the shore with several others in the background and several men in the foreground.,( ( ( A ship ) ( filled ( with supplies ) ) ) ( ( is ( ( docked ( on ( the shore ) ) ) ( with ( ( ( ( several others ) ( in ( the background ) ) ) and ) ( ( several men ) ( in ( the foreground ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN ship)) (VP (VBN filled) (PP (IN with) (NP (NNS supplies))))) (VP (VBZ is) (VP (VBN docked) (PP (IN on) (NP (DT the) (NN shore))) (PP (IN with) (NP (NP (NP (JJ several) (NNS others)) (PP (IN in) (NP (DT the) (NN background)))) (CC and) (NP (NP (JJ several) (NNS men)) (PP (IN in) (NP (DT the) (NN foreground)))))))) (. .))),The ship has had all of its supplies removed.,( ( The ship ) ( ( has ( had ( all ( of ( ( its supplies ) removed ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN ship)) (VP (VBZ has) (VP (VBN had) (NP (NP (DT all)) (PP (IN of) (NP (NP (PRP$ its) (NNS supplies)) (VP (VBN removed))))))) (. .)))
160,2156,2156,['neutral'],1321651400.jpg#3,neutral,1321651400.jpg#3r1n,a blond girl in a white dress holding a bird in a tree.,( ( ( ( a ( blond girl ) ) ( in ( a ( white dress ) ) ) ) ( holding ( ( a bird ) ( in ( a tree ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT a) (JJ blond) (NN girl)) (PP (IN in) (NP (DT a) (JJ white) (NN dress)))) (VP (VBG holding) (NP (NP (DT a) (NN bird)) (PP (IN in) (NP (DT a) (NN tree))))) (. .))),A lady is wearing a dress holding a friendly bird,( ( A lady ) ( is ( ( wearing ( a dress ) ) ( holding ( a ( friendly bird ) ) ) ) ) ),(ROOT (S (NP (DT A) (NN lady)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN dress)) (S (VP (VBG holding) (NP (DT a) (JJ friendly) (NN bird))))))))
161,4820,4820,['contradiction'],536828916.jpg#3,contradiction,536828916.jpg#3r1c,A red-haired woman looks past the cameraman.,( ( A ( red-haired woman ) ) ( ( looks ( past ( the cameraman ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ red-haired) (NN woman)) (VP (VBZ looks) (PP (IN past) (NP (DT the) (NN cameraman)))) (. .))),A cameraman looks at a man.,( ( A cameraman ) ( ( looks ( at ( a man ) ) ) . ) ),(ROOT (S (NP (DT A) (NN cameraman)) (VP (VBZ looks) (PP (IN at) (NP (DT a) (NN man)))) (. .)))
162,489,489,['neutral'],411216802.jpg#1,neutral,411216802.jpg#1r1n,"Two dogs playfully bite a third dog, which has its tongue sticking out.","( ( ( Two dogs ) playfully ) ( ( bite ( ( ( a ( third dog ) ) , ) ( which ( has ( ( its tongue ) ( sticking out ) ) ) ) ) ) . ) )","(ROOT (S (ADVP (NP (CD Two) (NNS dogs)) (RB playfully)) (VP (VB bite) (NP (NP (DT a) (JJ third) (NN dog)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ has) (NP (NP (PRP$ its) (NN tongue)) (VP (VBG sticking) (PRT (RP out))))))))) (. .)))","Two puppies bite their mother, while she pants.","( ( Two puppies ) ( ( ( ( bite ( their mother ) ) , ) ( while ( she pants ) ) ) . ) )","(ROOT (S (NP (CD Two) (NNS puppies)) (VP (VB bite) (NP (PRP$ their) (NN mother)) (, ,) (SBAR (IN while) (S (NP (PRP she)) (VP (VBD pants))))) (. .)))"
163,349,349,['neutral'],6630195863.jpg#4,neutral,6630195863.jpg#4r1n,A young man doing a trick on a skateboard down the stairs while being photographed.,( ( ( A ( young man ) ) ( ( doing ( a trick ) ) ( on ( ( a ( ( skateboard ( down ( the stairs ) ) ) while ) ) ( being photographed ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ young) (NN man)) (VP (VBG doing) (NP (DT a) (NN trick)) (PP (IN on) (NP (NP (DT a) (ADJP (JJ skateboard) (PP (IN down) (NP (DT the) (NNS stairs)))) (NN while)) (VP (VBG being) (VP (VBN photographed)))))) (. .))),A helmet-less young man does a trick on a skateboard while being photographed.,( ( A ( helmet-less ( young man ) ) ) ( ( ( does ( a trick ) ) ( on ( ( a ( skateboard while ) ) ( being photographed ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ helmet-less) (JJ young) (NN man)) (VP (VBZ does) (NP (DT a) (NN trick)) (PP (IN on) (NP (NP (DT a) (JJ skateboard) (NN while)) (VP (VBG being) (VP (VBN photographed)))))) (. .)))
164,705,705,"['neutral', 'entailment', 'entailment', 'entailment', 'entailment']",2719101587.jpg#4,entailment,2719101587.jpg#4r1n,a motorcyclist does a nose wheelie.,( ( a motorcyclist ) ( ( does ( a ( nose wheelie ) ) ) . ) ),(ROOT (S (NP (DT a) (NN motorcyclist)) (VP (VBZ does) (NP (DT a) (NN nose) (NN wheelie))) (. .))),A man doing a wheelie,( A ( man ( doing ( a wheelie ) ) ) ),(ROOT (FRAG (NP (DT A) (NN man) (S (VP (VBG doing) (NP (DT a) (NN wheelie)))))))
165,2573,2573,['neutral'],252802010.jpg#2,neutral,252802010.jpg#2r3n,Two small dogs run across the green grass.,( ( Two ( small dogs ) ) ( ( run ( across ( the ( green grass ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ small) (NNS dogs)) (VP (VBP run) (PP (IN across) (NP (DT the) (JJ green) (NN grass)))) (. .))),It is raining on two dogs.,( It ( ( is ( raining ( on ( two dogs ) ) ) ) . ) ),(ROOT (S (NP (PRP It)) (VP (VBZ is) (VP (VBG raining) (PP (IN on) (NP (CD two) (NNS dogs))))) (. .)))
166,959,959,['entailment'],19245206.jpg#4,entailment,19245206.jpg#4r1e,A man holds a clipboard and a pen as a woman looks at them.,( ( A man ) ( ( ( holds ( ( ( a clipboard ) and ) ( a pen ) ) ) ( as ( ( a woman ) ( looks ( at them ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ holds) (NP (NP (DT a) (NN clipboard)) (CC and) (NP (DT a) (NN pen))) (SBAR (IN as) (S (NP (DT a) (NN woman)) (VP (VBZ looks) (PP (IN at) (NP (PRP them))))))) (. .))),A woman is looking at a man's possessions,( ( A woman ) ( is ( looking ( at ( ( a ( man 's ) ) possessions ) ) ) ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG looking) (PP (IN at) (NP (NP (DT a) (NN man) (POS 's)) (NNS possessions)))))))
167,3552,3552,['entailment'],3362049454.jpg#2,entailment,3362049454.jpg#2r1e,A golden colored dug prances in the grass.,( ( A ( golden colored ) ) ( ( ( dug prances ) ( in ( the grass ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ golden) (NN colored)) (VP (VBD dug) (NP (NNS prances)) (PP (IN in) (NP (DT the) (NN grass)))) (. .))),A dog is in the grass.,( ( A dog ) ( ( is ( in ( the grass ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN grass)))) (. .)))
168,4351,4351,"['entailment', 'entailment', 'entailment', 'neutral', 'entailment']",3329224794.jpg#1,entailment,3329224794.jpg#1r1e,A man kneeling on a roof touching a piece of plywood wearing sunglasses.,( ( ( A man ) ( kneeling ( on ( ( a roof ) ( touching ( ( a piece ) ( of ( plywood ( wearing sunglasses ) ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG kneeling) (PP (IN on) (NP (NP (DT a) (NN roof)) (VP (VBG touching) (NP (NP (DT a) (NN piece)) (PP (IN of) (NP (NN plywood) (VBG wearing) (NNS sunglasses)))))))) (. .))),A man wearing sunglasses is kneeling on the top of a house.,( ( ( A man ) ( wearing sunglasses ) ) ( ( is ( kneeling ( on ( ( the top ) ( of ( a house ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (NNS sunglasses)))) (VP (VBZ is) (VP (VBG kneeling) (PP (IN on) (NP (NP (DT the) (NN top)) (PP (IN of) (NP (DT a) (NN house))))))) (. .)))
169,152,152,['contradiction'],4473826637.jpg#0,contradiction,4473826637.jpg#0r1c,A man and a woman are walking on a street at the top of a hill.,( ( ( ( A man ) and ) ( a woman ) ) ( ( are ( walking ( on ( ( a street ) ( at ( ( the top ) ( of ( a hill ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NN woman))) (VP (VBP are) (VP (VBG walking) (PP (IN on) (NP (NP (DT a) (NN street)) (PP (IN at) (NP (NP (DT the) (NN top)) (PP (IN of) (NP (DT a) (NN hill))))))))) (. .))),Two men play catch on a hill.,( ( Two men ) ( ( play ( catch ( on ( a hill ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP play) (VP (VB catch) (PP (IN on) (NP (DT a) (NN hill))))) (. .)))
170,1632,1632,['entailment'],4770979319.jpg#0,entailment,4770979319.jpg#0r1e,A woman in colorful native attire featuring a blue shirt with a colorful design displays her dark hair braided with red ribbons.,( ( ( A woman ) ( in ( ( colorful ( native attire ) ) ( ( featuring ( a ( blue shirt ) ) ) ( with ( a ( colorful design ) ) ) ) ) ) ) ( ( displays ( ( her ( dark hair ) ) ( braided ( with ( red ribbons ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (NP (JJ colorful) (JJ native) (NN attire)) (VP (VBG featuring) (NP (DT a) (JJ blue) (NN shirt)) (PP (IN with) (NP (DT a) (JJ colorful) (NN design))))))) (VP (VBZ displays) (NP (NP (PRP$ her) (JJ dark) (NN hair)) (VP (VBN braided) (PP (IN with) (NP (JJ red) (NNS ribbons)))))) (. .))),A woman is dressed stylishly in native garb.,( ( A woman ) ( ( is ( dressed ( stylishly ( in ( native garb ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBN dressed) (S (ADJP (RB stylishly) (PP (IN in) (NP (JJ native) (NN garb))))))) (. .)))
171,3908,3908,['neutral'],307000532.jpg#3,neutral,307000532.jpg#3r1n,People standing in front of a big wall with graffiti painted on it.,( ( People ( ( standing ( in ( front ( of ( a ( big wall ) ) ) ) ) ) ( with graffiti ) ) ) ( ( painted ( on it ) ) . ) ),(ROOT (S (NP (NP (NNS People)) (VP (VBG standing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (JJ big) (NN wall))))) (PP (IN with) (NP (NNS graffiti))))) (VP (VBD painted) (PP (IN on) (NP (PRP it)))) (. .))),A big wall with graffiti art on it.,( ( ( ( A ( big wall ) ) ( with ( graffiti art ) ) ) ( on it ) ) . ),(ROOT (NP (NP (DT A) (JJ big) (NN wall)) (PP (IN with) (NP (NN graffiti) (NN art))) (PP (IN on) (NP (PRP it))) (. .)))
172,1248,1248,['contradiction'],3317073508.jpg#3,contradiction,3317073508.jpg#3r1c,A soccer player jumping in air during a game.,( ( ( A ( soccer player ) ) ( ( jumping ( in air ) ) ( during ( a game ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN soccer) (NN player)) (VP (VBG jumping) (PP (IN in) (NP (NN air))) (PP (IN during) (NP (DT a) (NN game)))) (. .))),A soccer player taking flight across the field during a game.,( ( ( A ( soccer player ) ) ( ( taking flight ) ( across ( ( the field ) ( during ( a game ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN soccer) (NN player)) (VP (VBG taking) (NP (NN flight)) (PP (IN across) (NP (NP (DT the) (NN field)) (PP (IN during) (NP (DT a) (NN game)))))) (. .)))
173,1577,1577,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",3975954369.jpg#3,neutral,3975954369.jpg#3r1n,Lady wearing a yellow top is sitting on a chair,( ( Lady ( wearing ( a ( yellow top ) ) ) ) ( is ( sitting ( on ( a chair ) ) ) ) ),(ROOT (S (NP (NP (NNP Lady)) (VP (VBG wearing) (NP (DT a) (JJ yellow) (NN top)))) (VP (VBZ is) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN chair))))))),A lady wearing a yellow top is sitting on a chair and shaving her legs.,( ( ( A lady ) ( wearing ( a ( yellow top ) ) ) ) ( ( is ( ( ( sitting ( on ( a chair ) ) ) and ) ( shaving ( her legs ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN lady)) (VP (VBG wearing) (NP (DT a) (JJ yellow) (NN top)))) (VP (VBZ is) (VP (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN chair)))) (CC and) (VP (VBG shaving) (NP (PRP$ her) (NNS legs))))) (. .)))
174,3742,3742,['contradiction'],124390903.jpg#1,contradiction,124390903.jpg#1r1c,Woman in red shirt and sunglasses gives candy to her daughter who is wearing a crown.,( ( Woman ( in ( red ( ( shirt and ) sunglasses ) ) ) ) ( ( ( gives candy ) ( to ( ( her daughter ) ( who ( is ( wearing ( a crown ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNP Woman)) (PP (IN in) (NP (JJ red) (NN shirt) (CC and) (NNS sunglasses)))) (VP (VBZ gives) (NP (NN candy)) (PP (TO to) (NP (NP (PRP$ her) (NN daughter)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN crown))))))))) (. .))),A woman in a red shirt gives her daughter her backpack for school.,( ( ( A woman ) ( in ( a ( red shirt ) ) ) ) ( ( ( gives ( her daughter ) ) ( ( her backpack ) ( for school ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (JJ red) (NN shirt)))) (VP (VBZ gives) (NP (PRP$ her) (NN daughter)) (NP (NP (PRP$ her) (NN backpack)) (PP (IN for) (NP (NN school))))) (. .)))
175,3463,3463,['neutral'],1384292980.jpg#2,neutral,1384292980.jpg#2r4n,Two asian females go walking.,( ( Two ( asian females ) ) ( ( go walking ) . ) ),(ROOT (S (NP (CD Two) (JJ asian) (NNS females)) (VP (VBP go) (S (VP (VBG walking)))) (. .))),Two ladies are walking down the street.,( ( Two ladies ) ( ( are ( ( walking down ) ( the street ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS ladies)) (VP (VBP are) (VP (VBG walking) (PRT (RP down)) (NP (DT the) (NN street)))) (. .)))
176,4123,4123,['neutral'],283091793.jpg#1,neutral,283091793.jpg#1r1n,A policeman stand outside on the street with his hands in his pockets.,( ( A policeman ) ( ( ( ( stand outside ) ( on ( ( the street ) ( with ( his hands ) ) ) ) ) ( in ( his pockets ) ) ) . ) ),(ROOT (S (NP (DT A) (NN policeman)) (VP (VBP stand) (ADVP (RB outside)) (PP (IN on) (NP (NP (DT the) (NN street)) (PP (IN with) (NP (PRP$ his) (NNS hands))))) (PP (IN in) (NP (PRP$ his) (NNS pockets)))) (. .))),A policemen standing out in the cold.,( ( ( A policemen ) ( ( standing out ) ( in ( the cold ) ) ) ) . ),(ROOT (NP (NP (DT A) (NNS policemen)) (VP (VBG standing) (PRT (RP out)) (PP (IN in) (NP (DT the) (NN cold)))) (. .)))
177,3214,3214,['entailment'],5522182662.jpg#2,entailment,5522182662.jpg#2r1e,An older man in nautical gear smilingly turns a ship wheel.,( ( ( An ( older man ) ) ( in ( nautical gear ) ) ) ( smilingly ( ( turns ( a ( ship wheel ) ) ) . ) ) ),(ROOT (S (NP (NP (DT An) (JJR older) (NN man)) (PP (IN in) (NP (JJ nautical) (NN gear)))) (ADVP (RB smilingly)) (VP (VBZ turns) (NP (DT a) (NN ship) (NN wheel))) (. .))),A ship wheel is manned by a well-equipped older man.,( ( A ( ship wheel ) ) ( ( is ( manned ( by ( a ( ( well-equipped older ) man ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN ship) (NN wheel)) (VP (VBZ is) (VP (VBN manned) (PP (IN by) (NP (DT a) (ADJP (JJ well-equipped) (JJR older)) (NN man))))) (. .)))
