,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
3415,3415,['contradiction'],4799490047.jpg#3,contradiction,4799490047.jpg#3r1c,A girl in a life jacket is swimming while others watch from the rocks.,( ( ( A girl ) ( in ( a ( life jacket ) ) ) ) ( ( is ( swimming ( while ( others ( watch ( from ( the rocks ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN girl)) (PP (IN in) (NP (DT a) (NN life) (NN jacket)))) (VP (VBZ is) (VP (VBG swimming) (SBAR (IN while) (S (NP (NNS others)) (VP (VBP watch) (PP (IN from) (NP (DT the) (NNS rocks)))))))) (. .))),"A girl playing softball, alone.","( ( A ( girl playing ) ) ( ( ( softball , ) alone ) . ) )","(ROOT (S (NP (DT A) (NN girl) (NN playing)) (VP (VBD softball) (, ,) (ADVP (RB alone))) (. .)))"
4243,4243,['contradiction'],5648828783.jpg#0,contradiction,5648828783.jpg#0r1c,Two people preparing meat on a street-side grill with one person wearing a mask as the other leans his head down.,( ( ( Two people ) ( ( ( preparing ( meat ( on ( a ( street-side grill ) ) ) ) ) ( with ( one person ) ) ) ( ( wearing ( a mask ) ) ( as ( the other ) ) ) ) ) ( ( ( leans ( his head ) ) down ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS people)) (VP (VBG preparing) (NP (NP (NN meat)) (PP (IN on) (NP (DT a) (JJ street-side) (NN grill)))) (PP (IN with) (NP (CD one) (NN person))) (S (VP (VBG wearing) (NP (DT a) (NN mask)) (PP (IN as) (NP (DT the) (JJ other))))))) (VP (VBZ leans) (NP (PRP$ his) (NN head)) (PRT (RP down))) (. .))),Two men are sitting on the couch watching television.,( ( Two men ) ( ( are ( sitting ( on ( ( the couch ) ( watching television ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (NP (DT the) (NN couch)) (VP (VBG watching) (NP (NN television))))))) (. .)))
90,90,['contradiction'],190083339.jpg#2,contradiction,190083339.jpg#2r2c,"A woman is walking across the street eating a banana, while a man is following with his briefcase.","( ( A woman ) ( ( is ( walking ( across ( ( the street ) ( ( ( eating ( a banana ) ) , ) ( while ( ( a man ) ( is ( following ( with ( his briefcase ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG walking) (PP (IN across) (NP (NP (DT the) (NN street)) (VP (VBG eating) (NP (DT a) (NN banana)) (, ,) (SBAR (IN while) (S (NP (DT a) (NN man)) (VP (VBZ is) (VP (VBG following) (PP (IN with) (NP (PRP$ his) (NN briefcase)))))))))))) (. .)))",Nobody has food.,( Nobody ( ( has food ) . ) ),(ROOT (S (NP (NN Nobody)) (VP (VBZ has) (NP (NN food))) (. .)))
1206,1206,['contradiction'],4710471707.jpg#0,contradiction,4710471707.jpg#0r1c,"A man in a red and black jacket, blue shirt, lots of silver necklaces, and his blue jeans falling down, checks out a woman wearing a black leather jacket, yellow bra, pink fingerless gloves, and sunglasses.","( ( ( ( ( ( ( ( ( ( A man ) ( in ( a ( red ( and ( black jacket ) ) ) ) ) ) , ) ( blue shirt ) ) , ) ( lots ( of ( silver necklaces ) ) ) ) , ) and ) ( ( his ( blue jeans ) ) ( falling down ) ) ) ( , ( ( ( checks out ) ( ( a woman ) ( wearing ( ( ( ( ( ( ( ( a ( black ( leather jacket ) ) ) , ) ( yellow bra ) ) , ) ( pink ( fingerless gloves ) ) ) , ) and ) sunglasses ) ) ) ) . ) ) )","(ROOT (S (NP (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (JJ red) (CC and) (JJ black) (NN jacket)))) (, ,) (NP (JJ blue) (NN shirt)) (, ,) (NP (NP (NNS lots)) (PP (IN of) (NP (JJ silver) (NNS necklaces)))) (, ,) (CC and) (NP (NP (PRP$ his) (JJ blue) (NNS jeans)) (VP (VBG falling) (PRT (RP down))))) (, ,) (VP (VBZ checks) (PRT (RP out)) (NP (NP (DT a) (NN woman)) (VP (VBG wearing) (NP (NP (DT a) (JJ black) (NN leather) (NN jacket)) (, ,) (NP (JJ yellow) (NN bra)) (, ,) (NP (JJ pink) (NN fingerless) (NNS gloves)) (, ,) (CC and) (NP (NNS sunglasses)))))) (. .)))",A boy is playing with a toy truck.,( ( A boy ) ( ( is ( playing ( with ( a ( toy truck ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ is) (VP (VBG playing) (PP (IN with) (NP (DT a) (NN toy) (NN truck))))) (. .)))
2914,2914,['contradiction'],4357695000.jpg#2,contradiction,4357695000.jpg#2r1c,A woman who has just finished her dance performance3.,( A ( ( woman ( who ( ( has just ) ( finished ( her ( dance performance3 ) ) ) ) ) ) . ) ),(ROOT (NP (DT A) (NN woman) (SBAR (WHNP (WP who)) (S (VP (VBZ has) (ADVP (RB just)) (VP (VBN finished) (NP (PRP$ her) (NN dance) (NNS performance3)))))) (. .))),A woman just finished eating cake.,( ( A woman ) ( just ( ( finished ( eating cake ) ) . ) ) ),(ROOT (S (NP (DT A) (NN woman)) (ADVP (RB just)) (VP (VBD finished) (S (VP (VBG eating) (NP (NN cake))))) (. .)))
1681,1681,['contradiction'],111285749.jpg#1,contradiction,111285749.jpg#1r5c,A person is hanging up pictures of women with a few onlookers watching surrounded by bikes.,( ( A person ) ( ( is ( ( ( hanging up ) ( pictures ( of women ) ) ) ( with ( ( a ( few onlookers ) ) ( watching ( surrounded ( by bikes ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (VP (VBG hanging) (PRT (RP up)) (NP (NP (NNS pictures)) (PP (IN of) (NP (NNS women)))) (PP (IN with) (NP (NP (DT a) (JJ few) (NNS onlookers)) (VP (VBG watching) (S (VP (VBN surrounded) (PP (IN by) (NP (NNS bikes)))))))))) (. .))),The person is sleeping.,( ( The person ) ( ( is sleeping ) . ) ),(ROOT (S (NP (DT The) (NN person)) (VP (VBZ is) (VP (VBG sleeping))) (. .)))
4454,4454,['contradiction'],4862877623.jpg#2,contradiction,4862877623.jpg#2r1c,A man on a red bicycle that is dragging a wagon behind it.,( ( ( A man ) ( on ( ( a ( red bicycle ) ) ( that ( is ( ( dragging ( a wagon ) ) ( behind it ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (PP (IN on) (NP (NP (DT a) (JJ red) (NN bicycle)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBG dragging) (NP (DT a) (NN wagon)) (PP (IN behind) (NP (PRP it))))))))) (. .))),a woman holding a scruffy cat,( ( a ( woman holding ) ) ( a ( scruffy cat ) ) ),(ROOT (NP (NP (DT a) (NN woman) (NN holding)) (NP (DT a) (JJ scruffy) (NN cat))))
4445,4445,['contradiction'],5318400439.jpg#3,contradiction,5318400439.jpg#3r1c,Four ballet dancers in black costumes are performing on a stage.,( ( ( Four ( ballet dancers ) ) ( in ( black costumes ) ) ) ( ( are ( performing ( on ( a stage ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Four) (JJ ballet) (NNS dancers)) (PP (IN in) (NP (JJ black) (NNS costumes)))) (VP (VBP are) (VP (VBG performing) (PP (IN on) (NP (DT a) (NN stage))))) (. .))),people are at home sleeping,( people ( ( are ( at home ) ) sleeping ) ),(ROOT (S (NP (NNS people)) (VP (VBP are) (ADVP (IN at) (NN home)) (VP (VBG sleeping)))))
1682,1682,['contradiction'],111285749.jpg#1,contradiction,111285749.jpg#1r2c,A person is hanging up pictures of women with a few onlookers watching surrounded by bikes.,( ( A person ) ( ( is ( ( ( hanging up ) ( pictures ( of women ) ) ) ( with ( ( a ( few onlookers ) ) ( watching ( surrounded ( by bikes ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (VP (VBG hanging) (PRT (RP up)) (NP (NP (NNS pictures)) (PP (IN of) (NP (NNS women)))) (PP (IN with) (NP (NP (DT a) (JJ few) (NNS onlookers)) (VP (VBG watching) (S (VP (VBN surrounded) (PP (IN by) (NP (NNS bikes)))))))))) (. .))),The person is cooking in a cafeteria.,( ( The person ) ( ( is ( cooking ( in ( a cafeteria ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN person)) (VP (VBZ is) (VP (VBG cooking) (PP (IN in) (NP (DT a) (NN cafeteria))))) (. .)))
3799,3799,['contradiction'],4939705971.jpg#0,contradiction,4939705971.jpg#0r1c,Young woman with scrabble shoes and white rimmed sunglasses talks and smiles on cellphone while opening package.,( ( ( Young woman ) ( with ( ( ( scrabble shoes ) and ) ( white ( rimmed sunglasses ) ) ) ) ) ( ( ( ( talks and ) smiles ) ( on ( cellphone ( while ( opening package ) ) ) ) ) . ) ),(ROOT (S (NP (NP (JJ Young) (NN woman)) (PP (IN with) (NP (NP (JJ scrabble) (NNS shoes)) (CC and) (NP (JJ white) (JJ rimmed) (NNS sunglasses))))) (VP (VBZ talks) (CC and) (VBZ smiles) (PP (IN on) (NP (JJ cellphone) (NN while) (NN opening) (NN package)))) (. .))),A young woman is taking a nap in her bed.,( ( A ( young woman ) ) ( ( is ( taking ( ( a nap ) ( in ( her bed ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN woman)) (VP (VBZ is) (VP (VBG taking) (NP (NP (DT a) (NN nap)) (PP (IN in) (NP (PRP$ her) (NN bed)))))) (. .)))
4160,4160,['contradiction'],1464745434.jpg#2,contradiction,1464745434.jpg#2r1c,A man in a green shirt and beige cap is standing in a household.,( ( ( A man ) ( in ( ( ( a ( green shirt ) ) and ) ( beige cap ) ) ) ) ( ( is ( standing ( in ( a household ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT a) (JJ green) (NN shirt)) (CC and) (NP (JJ beige) (NN cap))))) (VP (VBZ is) (VP (VBG standing) (PP (IN in) (NP (DT a) (NN household))))) (. .))),A man is driving a car.,( ( A man ) ( ( is ( driving ( a car ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG driving) (NP (DT a) (NN car)))) (. .)))
3862,3862,['contradiction'],2978540629.jpg#1,contradiction,2978540629.jpg#1r3c,Children ride a balloon ride in an amusement park.,( Children ( ( ride ( ( a ( balloon ride ) ) ( in ( an ( amusement park ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Children)) (VP (VBP ride) (NP (NP (DT a) (NN balloon) (NN ride)) (PP (IN in) (NP (DT an) (NN amusement) (NN park))))) (. .))),Adults are playing poker,( Adults ( are ( playing poker ) ) ),(ROOT (S (NP (NNS Adults)) (VP (VBP are) (VP (VBG playing) (NP (NN poker))))))
4477,4477,['contradiction'],4944826636.jpg#3,contradiction,4944826636.jpg#3r1c,A man with a hat leaning against a post reading a newspaper.,( ( ( ( A man ) ( with ( a hat ) ) ) ( leaning ( against ( ( a post ) ( reading ( a newspaper ) ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (NN hat)))) (VP (VBG leaning) (PP (IN against) (NP (NP (DT a) (NN post)) (VP (VBG reading) (NP (DT a) (NN newspaper)))))) (. .))),A woman is reading a magazine.,( ( A woman ) ( ( is ( reading ( a magazine ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG reading) (NP (DT a) (NN magazine)))) (. .)))
668,668,['contradiction'],4923271886.jpg#0,contradiction,4923271886.jpg#0r1c,A man in blue lies on a mostly-barren patch of grass while small groups of people congregate in the distance.,( ( ( A man ) ( in blue ) ) ( ( ( lies ( on ( ( a ( mostly-barren patch ) ) ( of grass ) ) ) ) ( while ( ( ( small groups ) ( of people ) ) ( congregate ( in ( the distance ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NN blue)))) (VP (VBZ lies) (PP (IN on) (NP (NP (DT a) (JJ mostly-barren) (NN patch)) (PP (IN of) (NP (NN grass))))) (SBAR (IN while) (S (NP (NP (JJ small) (NNS groups)) (PP (IN of) (NP (NNS people)))) (VP (VB congregate) (PP (IN in) (NP (DT the) (NN distance))))))) (. .))),The man is drinking a beer in a pub.,( ( The man ) ( ( is ( drinking ( ( a beer ) ( in ( a pub ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG drinking) (NP (NP (DT a) (NN beer)) (PP (IN in) (NP (DT a) (NN pub)))))) (. .)))
2669,2669,['contradiction'],7778073672.jpg#3,contradiction,7778073672.jpg#3r1c,"Girl gets all her fingers cutoff trying to catch a Frisbee, fail!","( Girl ( ( gets ( ( all ( her fingers ) ) ( ( ( cutoff ( trying ( to ( catch ( a Frisbee ) ) ) ) ) , ) fail ) ) ) ! ) )","(ROOT (S (NP (NNP Girl)) (VP (VBZ gets) (S (NP (PDT all) (PRP$ her) (NNS fingers)) (VP (VB cutoff) (S (VP (VBG trying) (S (VP (TO to) (VP (VB catch) (NP (DT a) (NNP Frisbee))))))) (, ,) (VB fail)))) (. !)))",A boy is watching tv.,( ( A boy ) ( ( is ( watching tv ) ) . ) ),(ROOT (S (NP (DT A) (NN boy)) (VP (VBZ is) (VP (VBG watching) (NP (NN tv)))) (. .)))
2635,2635,['contradiction'],264483970.jpg#4,contradiction,264483970.jpg#4r1c,A group of cheerleaders are cheering on a field.,( ( ( A group ) ( of cheerleaders ) ) ( ( are ( cheering ( on ( a field ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS cheerleaders)))) (VP (VBP are) (VP (VBG cheering) (PP (IN on) (NP (DT a) (NN field))))) (. .))),Two girls riding bikes.,( ( ( Two girls ) ( riding bikes ) ) . ),(ROOT (NP (NP (CD Two) (NNS girls)) (VP (VBG riding) (NP (NNS bikes))) (. .)))
2653,2653,['contradiction'],411216802.jpg#4,contradiction,411216802.jpg#4r1c,Three dogs affectionately playing,( ( ( Three dogs ) affectionately ) playing ),(ROOT (X (X (NP (CD Three) (NNS dogs)) (ADVP (RB affectionately))) (ADJP (VBG playing)))),The dogs are sleeping.,( ( The dogs ) ( ( are sleeping ) . ) ),(ROOT (S (NP (DT The) (NNS dogs)) (VP (VBP are) (VP (VBG sleeping))) (. .)))
13,13,['contradiction'],4705552913.jpg#4,contradiction,4705552913.jpg#4r1c,Two blond women are hugging one another.,( ( Two ( blond women ) ) ( ( are ( hugging ( one another ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ blond) (NNS women)) (VP (VBP are) (VP (VBG hugging) (NP (CD one) (DT another)))) (. .))),The women are sleeping.,( ( The women ) ( ( are sleeping ) . ) ),(ROOT (S (NP (DT The) (NNS women)) (VP (VBP are) (VP (VBG sleeping))) (. .)))
1258,1258,['contradiction'],3317073508.jpg#0,contradiction,3317073508.jpg#0r1c,Six soccer players on field with player in red uniform in the air and ball airborne.,( ( ( ( ( Six ( soccer players ) ) ( on field ) ) ( with player ) ) ( in ( ( red uniform ) ( in ( the ( air ( and ( ball airborne ) ) ) ) ) ) ) ) . ),(ROOT (NP (NP (CD Six) (NN soccer) (NNS players)) (PP (IN on) (NP (NN field))) (PP (IN with) (NP (NN player))) (PP (IN in) (NP (NP (JJ red) (NN uniform)) (PP (IN in) (NP (DT the) (NN air) (CC and) (NN ball) (NN airborne))))) (. .))),Six people are playing basketball.,( ( Six people ) ( ( are ( playing basketball ) ) . ) ),(ROOT (S (NP (CD Six) (NNS people)) (VP (VBP are) (VP (VBG playing) (NP (NN basketball)))) (. .)))
1498,1498,['neutral'],3488512097.jpg#4,neutral,3488512097.jpg#4r3n,A man riding a dirt bike,( A ( man ( riding ( a ( dirt bike ) ) ) ) ),(ROOT (FRAG (NP (DT A) (NN man) (S (VP (VBG riding) (NP (DT a) (NN dirt) (NN bike))))))),A man is riding a dirtbike with his friend.,( ( A man ) ( ( is ( ( riding ( a dirtbike ) ) ( with ( his friend ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG riding) (NP (DT a) (NN dirtbike)) (PP (IN with) (NP (PRP$ his) (NN friend))))) (. .)))
2109,2109,['contradiction'],4826375738.jpg#4,contradiction,4826375738.jpg#4r1c,A man in the city on a cellphone.,( ( ( ( A man ) ( in ( the city ) ) ) ( on ( a cellphone ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT the) (NN city))) (PP (IN on) (NP (DT a) (NN cellphone))) (. .))),A man sleeps on the beach.,( ( A man ) ( ( sleeps ( on ( the beach ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sleeps) (PP (IN on) (NP (DT the) (NN beach)))) (. .)))
4601,4601,['contradiction'],3724759125.jpg#1,contradiction,3724759125.jpg#1r1c,A young fair-skinned boy rides a play horse at a playground.,( ( A ( young ( fair-skinned boy ) ) ) ( ( ( rides ( a ( play horse ) ) ) ( at ( a playground ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (JJ fair-skinned) (NN boy)) (VP (VBD rides) (NP (DT a) (NN play) (NN horse)) (PP (IN at) (NP (DT a) (NN playground)))) (. .))),The boy is on a bus on the highway.,( ( The boy ) ( ( is ( on ( ( a bus ) ( on ( the highway ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (PP (IN on) (NP (NP (DT a) (NN bus)) (PP (IN on) (NP (DT the) (NN highway)))))) (. .)))
1894,1894,['contradiction'],2781699063.jpg#3,contradiction,2781699063.jpg#3r1c,Two people enjoying a water fountain display.,( ( ( Two people ) ( enjoying ( a ( water fountain ) ) ) ) ( display . ) ),(ROOT (S (NP (NP (CD Two) (NNS people)) (VP (VBG enjoying) (NP (DT a) (NN water) (NN fountain)))) (VP (VBP display)) (. .))),one dog sleeping,( ( one dog ) sleeping ),(ROOT (NP (NP (CD one) (NN dog)) (NP (NN sleeping))))
3530,3530,['contradiction'],2766325714.jpg#4,contradiction,2766325714.jpg#4r3c,Two girls lift a third girl.,( ( Two girls ) ( ( lift ( a ( third girl ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBP lift) (NP (DT a) (JJ third) (NN girl))) (. .))),Three girls are sitting on the grass eating ice cream,( ( Three girls ) ( are ( sitting ( on ( ( the grass ) ( eating ( ice cream ) ) ) ) ) ) ),(ROOT (S (NP (CD Three) (NNS girls)) (VP (VBP are) (VP (VBG sitting) (PP (IN on) (NP (NP (DT the) (NN grass)) (VP (VBG eating) (NP (NN ice) (NN cream)))))))))
1410,1410,['contradiction'],2936881937.jpg#3,contradiction,2936881937.jpg#3r1c,A man in a Tour De Force shirt is working on a bicycle.,( ( ( A man ) ( in ( a ( Tour ( De ( Force shirt ) ) ) ) ) ) ( ( is ( working ( on ( a bicycle ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NNP Tour) (NNP De) (NNP Force) (NN shirt)))) (VP (VBZ is) (VP (VBG working) (PP (IN on) (NP (DT a) (NN bicycle))))) (. .))),A woman is biking.,( ( A woman ) ( ( is biking ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (NP (NN biking))) (. .)))
937,937,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",2425148763.jpg#0,contradiction,2425148763.jpg#0r1c,A woman in a red shirt is speaking at a table in a room where three other people are listening to her.,( ( ( A woman ) ( in ( a ( red shirt ) ) ) ) ( ( is ( ( speaking ( at ( ( a table ) ( in ( a room ) ) ) ) ) ( where ( ( three ( other people ) ) ( are ( listening ( to her ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN in) (NP (DT a) (JJ red) (NN shirt)))) (VP (VBZ is) (VP (VBG speaking) (PP (IN at) (NP (NP (DT a) (NN table)) (PP (IN in) (NP (DT a) (NN room))))) (SBAR (WHADVP (WRB where)) (S (NP (CD three) (JJ other) (NNS people)) (VP (VBP are) (VP (VBG listening) (PP (TO to) (NP (PRP her))))))))) (. .))),the woman is swimming in the lake.,( ( the woman ) ( ( is ( swimming ( in ( the lake ) ) ) ) . ) ),(ROOT (S (NP (DT the) (NN woman)) (VP (VBZ is) (VP (VBG swimming) (PP (IN in) (NP (DT the) (NN lake))))) (. .)))
2809,2809,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4801146545.jpg#4,contradiction,4801146545.jpg#4r1c,A young woman sips a drink on a balcony during a Bull run.,( ( A ( young woman ) ) ( ( ( sips ( ( a drink ) ( on ( a balcony ) ) ) ) ( during ( a ( Bull run ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN woman)) (VP (VBZ sips) (NP (NP (DT a) (NN drink)) (PP (IN on) (NP (DT a) (NN balcony)))) (PP (IN during) (NP (DT a) (NNP Bull) (NN run)))) (. .))),The woman ate a candy bar on the balcony.,( ( The woman ) ( ( ( ate ( a ( candy bar ) ) ) ( on ( the balcony ) ) ) . ) ),(ROOT (S (NP (DT The) (NN woman)) (VP (VBD ate) (NP (DT a) (NN candy) (NN bar)) (PP (IN on) (NP (DT the) (NN balcony)))) (. .)))
1586,1586,['contradiction'],2876232980.jpg#2,contradiction,2876232980.jpg#2r1c,A blond child is pulling a wagon with a little blond boy in it.,( ( A ( blond child ) ) ( ( is ( ( pulling ( a wagon ) ) ( with ( ( a ( little ( blond boy ) ) ) ( in it ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ blond) (NN child)) (VP (VBZ is) (VP (VBG pulling) (NP (DT a) (NN wagon)) (PP (IN with) (NP (NP (DT a) (JJ little) (JJ blond) (NN boy)) (PP (IN in) (NP (PRP it))))))) (. .))),A child is swimming.,( ( A child ) ( ( is swimming ) . ) ),(ROOT (S (NP (DT A) (NN child)) (VP (VBZ is) (VP (VBG swimming))) (. .)))
563,563,['contradiction'],4530524963.jpg#3,contradiction,4530524963.jpg#3r1c,People walking around in a big city.,( ( People ( ( walking around ) ( in ( a ( big city ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (VP (VBG walking) (ADVP (RB around)) (PP (IN in) (NP (DT a) (JJ big) (NN city)))) (. .))),The people are asleep.,( ( The people ) ( ( are asleep ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP are) (ADJP (RB asleep))) (. .)))
3748,3748,['contradiction'],124390903.jpg#3,contradiction,124390903.jpg#3r1c,A little girl with a tiara eating in someones lap.,( ( ( A ( little girl ) ) ( with ( ( a tiara ) ( eating ( in someones ) ) ) ) ) ( lap . ) ),(ROOT (S (NP (NP (DT A) (JJ little) (NN girl)) (PP (IN with) (NP (NP (DT a) (NN tiara)) (VP (VBG eating) (PP (IN in) (NP (NNS someones))))))) (VP (VBP lap)) (. .))),The girl was drinking a soda next to a fountain.,( ( The girl ) ( ( was ( ( drinking ( a soda ) ) ( next ( to ( a fountain ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBD was) (VP (VBG drinking) (NP (DT a) (NN soda)) (ADVP (JJ next) (PP (TO to) (NP (DT a) (NN fountain)))))) (. .)))
4594,4594,['contradiction'],4923472130.jpg#0,contradiction,4923472130.jpg#0r1c,"A man sits alone in front of a building, hanging his head so low it appears to not exist.","( ( A man ) ( ( ( ( ( sits alone ) ( in ( front ( of ( a building ) ) ) ) ) , ) ( hanging ( ( his head ) ( so ( low ( it ( appears ( to ( not exist ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sits) (ADVP (RB alone)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (NN building))))) (, ,) (S (VP (VBG hanging) (S (NP (PRP$ his) (NN head)) (ADJP (RB so) (JJ low) (SBAR (S (NP (PRP it)) (VP (VBZ appears) (S (VP (TO to) (VP (RB not) (VB exist)))))))))))) (. .)))","A woman sits on her bed, crying.","( ( A woman ) ( ( ( ( sits ( on ( her bed ) ) ) , ) crying ) . ) )","(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ sits) (PP (IN on) (NP (PRP$ her) (NN bed))) (, ,) (S (VP (VBG crying)))) (. .)))"
16,16,"['contradiction', 'contradiction', 'contradiction', 'contradiction', 'contradiction']",4804607632.jpg#2,contradiction,4804607632.jpg#2r1c,"A few people in a restaurant setting, one of them is drinking orange juice.","( ( ( A ( few people ) ) ( in ( ( ( a ( restaurant setting ) ) , ) ( one ( of them ) ) ) ) ) ( ( is ( drinking ( orange juice ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (JJ few) (NNS people)) (PP (IN in) (NP (NP (DT a) (NN restaurant) (NN setting)) (, ,) (NP (NP (CD one)) (PP (IN of) (NP (PRP them))))))) (VP (VBZ is) (VP (VBG drinking) (NP (JJ orange) (NN juice)))) (. .)))",The people are sitting at desks in school.,( ( The people ) ( ( are ( sitting ( at ( desks ( in school ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP are) (VP (VBG sitting) (PP (IN at) (NP (NP (NNS desks)) (PP (IN in) (NP (NN school))))))) (. .)))
479,479,['contradiction'],6822696890.jpg#3,contradiction,6822696890.jpg#3r1c,Two men in wheelchairs are reaching in the air for a basketball.,( ( ( Two men ) ( in wheelchairs ) ) ( ( are ( reaching ( in ( ( the air ) ( for ( a basketball ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS men)) (PP (IN in) (NP (NNS wheelchairs)))) (VP (VBP are) (VP (VBG reaching) (PP (IN in) (NP (NP (DT the) (NN air)) (PP (IN for) (NP (DT a) (NN basketball))))))) (. .))),Two women in wheelchairs are reaching in the air for a basketball.,( ( ( Two women ) ( in wheelchairs ) ) ( ( are ( reaching ( in ( ( the air ) ( for ( a basketball ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS women)) (PP (IN in) (NP (NNS wheelchairs)))) (VP (VBP are) (VP (VBG reaching) (PP (IN in) (NP (NP (DT the) (NN air)) (PP (IN for) (NP (DT a) (NN basketball))))))) (. .)))
2980,2980,['contradiction'],1680409989.jpg#2,contradiction,1680409989.jpg#2r1c,A woman with a purple shirt painting another woman on a wall.,( ( ( ( A woman ) ( with ( a ( purple shirt ) ) ) ) ( painting ( ( another woman ) ( on ( a wall ) ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN woman)) (PP (IN with) (NP (DT a) (JJ purple) (NN shirt)))) (VP (VBG painting) (NP (NP (DT another) (NN woman)) (PP (IN on) (NP (DT a) (NN wall))))) (. .))),A man is dancing at a party while a woman is on the wall.,( ( A man ) ( ( is ( ( dancing ( at ( a party ) ) ) ( while ( ( a woman ) ( is ( on ( the wall ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG dancing) (PP (IN at) (NP (DT a) (NN party))) (SBAR (IN while) (S (NP (DT a) (NN woman)) (VP (VBZ is) (PP (IN on) (NP (DT the) (NN wall)))))))) (. .)))
